count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8104,8080,264,165,1.6,-0.6,0.3846154
1,30,true,8088,8104,264,177,1.4915254,-0.4915254,0.40136054
2,46,true,8072,8064,258.66666,173,1.495183,-0.495183,0.4007722
3,78,true,8000,8096,256,175,1.4628571,-0.46285716,0.40603247
4,94,true,8056,8080,251.2,173,1.4520231,-0.4520231,0.40782648
5,110,true,8088,8080,248,171.66667,1.4446602,-0.44466016,0.4090548
6,126,true,8072,8104,245.71428,170.71428,1.4393306,-0.43933055,0.40994853
7,142,true,8064,8088,243,171,1.4210526,-0.42105263,0.41304347
8,158,true,8064,8088,240.88889,171.22223,1.4068786,-0.40687856,0.41547588
9,173,true,8080,8040,240,171.4,1.4002334,-0.40023342,0.41662616
10,189,true,8048,8080,238.54546,171.54546,1.3905671,-0.39056703,0.4183108
11,205,true,8128,8080,237.33333,171,1.3879142,-0.3879142,0.41877553
12,221,true,8064,8072,236.3077,170.53847,1.3856562,-0.38565624,0.41917187
13,237,true,8080,8056,236.57143,169.57143,1.3951137,-0.39511374,0.4175167
14,253,true,7992,8048,235.73334,168.73334,1.3970762,-0.39707625,0.41717488
15,269,true,8000,8104,233.06667,168.2,1.3856521,-0.38565204,0.4191726
16,285,true,8048,8072,229.33333,166.06667,1.3809714,-0.38097146,0.41999662
17,301,true,8104,8096,226.66667,165.53334,1.3693113,-0.3693113,0.4220636
18,317,true,8104,8096,224,165.53334,1.3532017,-0.35320172,0.42495295
19,333,true,8024,8096,222.4,166.6,1.3349339,-0.33493388,0.42827764
20,349,true,8064,8080,221.86667,167.66667,1.3232604,-0.3232604,0.4304296
21,365,true,8000,8096,221.33333,168.73334,1.3117344,-0.31173444,0.43257564
22,380,true,8032,8072,219.2,169.26666,1.294998,-0.29499805,0.4357302
23,396,true,8088,8080,217.06667,168.73334,1.286448,-0.286448,0.43735963
24,412,true,8032,8088,214.4,168.2,1.274673,-0.27467299,0.43962365
25,428,true,8016,8064,212.26666,167.66667,1.266004,-0.2660039,0.4413055
26,444,true,8008,8088,210.13333,167.66667,1.2532803,-0.25328028,0.44379744
27,460,true,8064,8056,208,167.66667,1.2405566,-0.24055663,0.44631764
28,476,true,8096,8064,204.8,167.13333,1.225369,-0.225369,0.44936365
29,492,true,8016,8056,201.6,166.6,1.2100841,-0.21008402,0.4524715
30,508,true,8024,8104,198.93333,166.06667,1.1979125,-0.1979125,0.45497715
31,524,true,8048,8104,198.93333,165.53334,1.201772,-0.201772,0.45417964
32,539,true,8000,8048,197.33333,165,1.1959596,-0.19595957,0.4553818
33,555,true,8064,8024,195.73334,162.33333,1.2057495,-0.20574956,0.45336065
34,571,true,8008,8088,194.13333,161.8,1.1998352,-0.19983515,0.4545795
35,586,true,8016,8080,190.93333,160.73334,1.1878889,-0.18788882,0.4570616
36,602,true,8016,8056,187.73334,158.06667,1.1876845,-0.18768455,0.45710433
37,618,true,8064,8088,186.66667,157,1.1889597,-0.18895969,0.45683798
38,634,true,8048,8088,185.6,157.53334,1.1781633,-0.17816333,0.45910236
39,650,true,8024,8088,185.06667,158.06667,1.170814,-0.17081401,0.4606567
40,682,true,8064,8080,186.13333,158.6,1.1736023,-0.1736023,0.46006575
41,698,true,8048,8088,187.2,159.13333,1.176372,-0.176372,0.4594803
42,713,true,8072,8072,188.26666,159.66667,1.1791232,-0.1791231,0.45890015
43,730,true,8056,8080,189.86667,160.73334,1.1812526,-0.18125257,0.4584522
44,745,true,8032,8064,192.53334,161.8,1.1899464,-0.18994646,0.45663217
45,762,true,8040,8104,194.13333,162.86667,1.191977,-0.19197705,0.45620915
46,778,true,8040,8104,193.6,163.93333,1.1809679,-0.1809679,0.45851204
47,794,true,8064,8080,194.66667,165,1.179798,-0.179798,0.4587581
48,809,true,8104,8096,195.73334,167.66667,1.1673956,-0.16739562,0.46138322
49,825,true,8104,8080,198.4,168.2,1.1795481,-0.17954814,0.45881072
50,841,true,8016,8064,201.6,168.2,1.1985732,-0.19857319,0.45484045
51,857,true,8096,8032,206.93333,169.8,1.2186886,-0.21868864,0.4507167
52,873,true,8064,8056,212.26666,168.73334,1.2580007,-0.25800073,0.44286966
53,889,true,8032,8064,215.46666,167.13333,1.2891903,-0.28919023,0.4368357
54,905,true,8008,8048,216,165,1.3090909,-0.3090909,0.43307087
55,921,true,8056,8080,216.53334,162.86667,1.329513,-0.32951292,0.42927426
56,937,true,8032,8104,215.46666,161.26666,1.3360893,-0.33608928,0.4280658
57,953,true,8048,8104,214.4,160.73334,1.3338863,-0.3338863,0.4284699
58,968,true,8040,8088,213.33333,161.26666,1.3228607,-0.3228607,0.43050367
59,984,true,8064,8080,212.8,161.8,1.3152039,-0.31520393,0.43192738
60,1000,true,8040,8056,212.26666,162.33333,1.3075975,-0.30759755,0.43335116
61,1032,true,8008,8080,212.26666,162.33333,1.3075975,-0.30759755,0.43335116
62,1048,true,8056,8080,212.26666,162.33333,1.3075975,-0.30759755,0.43335116
63,1064,true,8064,8064,213.33333,161.26666,1.3228607,-0.3228607,0.43050367
64,1080,true,8072,8064,212.8,159.13333,1.3372434,-0.33724344,0.42785442
65,1096,true,8048,8088,212.26666,159.13333,1.3338919,-0.3338919,0.42846885
66,1112,true,8016,8080,209.6,159.13333,1.3171345,-0.31713453,0.43156752
67,1127,true,8064,8096,207.46666,160.2,1.2950479,-0.29504785,0.43572077
68,1143,true,8104,8080,207.46666,161.26666,1.286482,-0.286482,0.43735307
69,1159,true,8056,8080,209.06667,162.86667,1.2836676,-0.2836676,0.43789208
70,1175,true,8064,8104,209.6,164.46666,1.2744225,-0.27442247,0.43967208
71,1190,true,8016,8064,211.73334,165.53334,1.2790978,-0.27909783,0.43877012
72,1206,true,8072,8080,213.86667,165.53334,1.2919855,-0.29198545,0.43630293
73,1222,true,8064,8080,215.46666,165,1.3058585,-0.30585855,0.43367794
74,1238,true,8080,8080,216.53334,164.46666,1.316579,-0.31657895,0.43167102
75,1254,true,8000,8096,218.13333,163.93333,1.3306222,-0.3306222,0.42907
76,1270,true,7984,8088,219.73334,163.93333,1.3403823,-0.34038228,0.4272806
77,1286,true,8048,8104,220.26666,164.46666,1.3392785,-0.33927852,0.42748222
78,1302,true,8056,8064,219.73334,165,1.3317173,-0.3317172,0.42886847
79,1317,true,8104,8104,219.2,167.13333,1.3115277,-0.31152773,0.43261433
