count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8136,8184,296,269,1.1003717,-0.10037175,0.4761062
1,16,true,8128,8208,296,281,1.0533807,-0.053380784,0.48700175
2,32,true,8112,8160,293.33334,277,1.0589651,-0.05896514,0.48568085
3,48,true,8128,8216,292,281,1.039146,-0.03914591,0.4904014
4,79,true,8136,8168,291.2,278.6,1.0452261,-0.045226153,0.48894346
5,95,true,8112,8192,290.66666,278.33334,1.0443113,-0.044311304,0.4891623
6,111,true,8112,8176,288,275.85715,1.0440186,-0.044018626,0.4892323
7,127,true,8128,8216,288,276,1.0434783,-0.04347826,0.4893617
8,142,true,8096,8216,286.22223,276.1111,1.0366198,-0.03661973,0.49100965
9,158,true,8112,8176,284.8,276.2,1.0311368,-0.031136768,0.49233514
10,174,true,8152,8176,283.63635,274.81818,1.0320873,-0.03208731,0.49210483
11,190,true,8120,8224,283.33334,277,1.0228641,-0.022864057,0.49434856
12,206,true,8096,8200,282.46155,277.6154,1.0174564,-0.017456384,0.4956737
13,221,true,8096,8208,281.7143,278.14285,1.0128403,-0.012840314,0.49681038
14,253,true,8128,8192,281.6,278.6,1.0107682,-0.010768126,0.49732238
15,269,true,8104,8184,279.46667,279.66666,0.9992849,0.0007150716,0.5001789
16,285,true,8152,8176,277.33334,278.6,0.9954535,0.0045465278,0.5011392
17,301,true,8112,8200,276.26666,279.13333,0.9897301,0.010269891,0.5025807
18,317,true,8144,8176,276.26666,277.53333,0.995436,0.0045640017,0.50114363
19,332,true,8128,8152,276.26666,277,0.9973526,0.0026474274,0.50066274
20,348,true,8112,8208,276.26666,275.93332,1.0012081,-0.0012080582,0.4996982
21,364,true,8144,8232,277.33334,277.53333,0.99927944,0.0007205682,0.5001802
22,380,true,8152,8176,278.4,276.46667,1.0069929,-0.006992955,0.49825782
23,396,true,8104,8192,279.46667,276.46667,1.0108513,-0.010851217,0.49730185
24,412,true,8104,8192,279.46667,276.46667,1.0108513,-0.010851217,0.49730185
25,427,true,8144,8192,281.6,277.53333,1.014653,-0.014652946,0.49636343
26,443,true,8112,8200,281.06668,275.93332,1.0186037,-0.018603632,0.49539196
27,459,true,8136,8224,281.06668,275.4,1.0205762,-0.020576205,0.49490833
28,475,true,8128,8232,282.13333,275.4,1.0244493,-0.024449302,0.49396148
29,491,true,8152,8160,283.2,275.4,1.0283225,-0.028322507,0.49301827
30,507,true,8120,8184,284.8,275.4,1.0341321,-0.03413215,0.49161017
31,523,true,8144,8192,286.93332,275.4,1.0418785,-0.04187845,0.4897451
32,539,true,8184,8224,289.06668,275.4,1.0496249,-0.049624864,0.48789415
33,556,true,8120,8208,290.13333,275.93332,1.0514617,-0.051461753,0.4874573
34,571,true,8080,8224,289.6,278.06668,1.0414768,-0.04147683,0.48984146
35,587,true,8096,8176,289.06668,280.2,1.0316441,-0.03164407,0.49221218
36,619,true,8104,8168,287.46667,280.73334,1.0239848,-0.023984816,0.49407485
37,634,true,8104,8208,284.8,282.86667,1.0068347,-0.006834736,0.49829715
38,650,true,8120,8152,283.2,281.8,1.0049682,-0.004968149,0.49876103
39,666,true,8104,8160,282.66666,280.2,1.0088031,-0.008803155,0.4978088
40,682,true,8128,8168,280,278.6,1.0050251,-0.0050251037,0.4987469
41,698,true,8152,8200,280.53333,277,1.0127556,-0.012755686,0.4968313
42,714,true,8104,8200,281.06668,275.4,1.0205762,-0.020576205,0.49490833
43,730,true,8128,8224,281.06668,275.4,1.0205762,-0.020576205,0.49490833
44,746,true,8112,8176,280.53333,275.4,1.0186396,-0.018639548,0.4953831
45,762,true,8136,8200,280.53333,275.4,1.0186396,-0.018639548,0.4953831
46,778,true,8088,8200,278.93332,275.93332,1.0108722,-0.010872192,0.49729666
47,794,true,8104,8184,276.8,276.46667,1.0012056,-0.0012056172,0.4996988
48,810,true,8112,8152,274.66666,275.93332,0.99540955,0.004590466,0.50115025
49,825,true,8112,8200,274.13333,275.4,0.99540067,0.004599356,0.5011525
50,841,true,8128,8192,273.6,274.33334,0.99732685,0.0026731617,0.5006692
51,857,true,8104,8176,274.13333,272.73334,1.0051332,-0.0051331967,0.49871996
52,873,true,8160,8208,274.66666,271.66666,1.011043,-0.011042945,0.49725443
53,888,true,8104,8200,275.2,273.26666,1.007075,-0.007074956,0.4982375
54,904,true,8112,8176,275.73334,274.86667,1.0031531,-0.0031530512,0.499213
55,920,true,8136,8200,276.26666,277,0.9973526,0.0026474274,0.50066274
56,936,true,8128,8128,276.8,279.13333,0.99164075,0.008359243,0.50209856
57,968,true,8128,8216,277.33334,281.26666,0.9860157,0.013984306,0.5035207
58,984,true,8104,8176,277.33334,279.66666,0.9916568,0.008343194,0.5020945
59,999,true,8128,8192,277.33334,279.13333,0.9935515,0.0064484873,0.5016173
