count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8065,8170,25,55,2.2,1.2,1.1
1,17,true,8054,8158,25,55,2.2,1.2,1.1
2,33,true,8054,8164,21.333334,53,2.484375,1.4843749,1.2421875
3,50,true,8054,8164,19.5,52,2.6666667,1.6666666,1.3333334
4,65,true,8060,8146,18.4,51.4,2.7934785,1.7934783,1.3967392
5,81,true,8071,8152,17.666666,50,2.8301888,1.8301889,1.4150944
6,97,true,8054,8152,17.142857,48.142857,2.8083334,1.8083334,1.4041667
7,113,true,8037,8140,16.75,46.75,2.7910447,1.7910448,1.3955224
8,129,true,8048,8146,16.444445,45,2.7364864,1.7364864,1.3682432
9,145,true,8060,8164,16.2,44.2,2.728395,1.728395,1.3641975
10,161,true,8065,8152,16,43.545456,2.721591,1.721591,1.3607955
11,192,true,8048,8158,15.333333,43,2.804348,1.804348,1.402174
12,208,true,8054,8152,15.230769,42.53846,2.7929292,1.7929292,1.3964646
13,240,true,8030,8123,15.142858,42.142857,2.7830188,1.7830188,1.3915094
14,272,true,8048,8158,14.666667,41.8,2.85,1.8499998,1.425
15,303,true,8054,8140,13.533334,40.6,2.9999998,1.9999999,1.4999999
16,319,true,8048,8134,12.4,38.6,3.112903,2.112903,1.5564516
17,335,true,8060,8146,12,37,3.0833333,2.0833333,1.5416666
18,351,true,8054,8152,12,35.8,2.9833333,1.9833332,1.4916667
19,382,true,8060,8164,12,34.6,2.8833332,1.8833332,1.4416666
20,397,true,8060,8158,12.4,34.2,2.7580647,1.7580646,1.3790324
21,413,true,8054,8158,12.8,34.6,2.7031248,1.7031249,1.3515624
22,429,true,8054,8164,12.8,35,2.734375,1.734375,1.3671875
23,444,true,8054,8134,12.8,35.8,2.796875,1.796875,1.3984375
24,460,true,8048,8152,12.8,36.2,2.828125,1.8281251,1.4140625
25,476,true,8037,8129,12.8,36.2,2.828125,1.8281251,1.4140625
26,492,true,8030,8117,12.8,35,2.734375,1.734375,1.3671875
27,508,true,8065,8134,12.4,33.8,2.7258065,1.7258065,1.3629032
