count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8054,8152,14,37,2.642857,1.6428572,1.3214285
1,20,true,8054,8146,14,37,2.642857,1.6428572,1.3214285
2,35,true,8054,8140,14,35,2.5,1.5,1.25
3,51,true,8000,8129,14,34,2.4285715,1.4285715,1.2142857
4,67,true,8006,8123,14,32.2,2.3,1.3000001,1.15
5,83,true,8071,8152,14,31,2.2142856,1.2142857,1.1071428
6,99,true,8060,8152,14,30.142857,2.1530612,1.1530612,1.0765306
7,115,true,8054,8146,14,30.25,2.1607144,1.1607143,1.0803572
8,147,true,8023,8123,14,30.333334,2.1666667,1.1666667,1.0833334
9,179,true,8054,8146,14,30.4,2.1714284,1.1714286,1.0857142
10,194,true,8042,8152,14,30.454546,2.1753247,1.1753247,1.0876623
11,210,true,8037,8140,13,30.5,2.3461537,1.3461539,1.1730769
12,226,true,8037,8146,11.769231,30.538462,2.5947711,1.5947711,1.2973856
13,241,true,8017,8152,10.714286,30.571428,2.8533332,1.8533334,1.4266666
14,257,true,8054,8158,9.8,31,3.1632652,2.1632652,1.5816326
15,273,true,8042,8140,8.666667,30.6,3.530769,2.5307693,1.7653846
16,289,true,8048,8152,7.866667,30.6,3.8898306,2.8898306,1.9449153
17,305,true,8065,8170,7.4666667,31,4.151786,3.1517856,2.075893
18,336,true,8060,8158,7.4666667,31.8,4.2589283,3.2589283,2.1294641
19,352,true,8060,8146,7.866667,32.6,4.144068,3.1440675,2.072034
20,368,true,8048,8146,8.266666,33.4,4.040323,3.0403228,2.0201614
21,384,true,8023,8158,8.666667,34.6,3.9923074,2.9923072,1.9961537
22,400,true,8060,8146,9.066667,34.6,3.8161764,2.8161764,1.9080882
23,416,true,8048,8152,8.666667,34.6,3.9923074,2.9923072,1.9961537
24,448,true,8042,8146,8.266666,34.6,4.185484,3.185484,2.092742
25,480,true,8042,8152,7.4666667,35,4.6875,3.6875,2.34375
26,512,true,8054,8164,7.866667,35.4,4.5,3.5000002,2.25
27,527,true,8054,8146,8.6,35.8,4.1627903,3.1627905,2.0813951
28,543,true,8048,8158,9.333333,36.2,3.8785717,2.8785717,1.9392859
29,559,true,8030,8134,10.066667,36.2,3.5960267,2.5960267,1.7980133
30,575,true,8065,8170,11.2,37,3.3035715,2.3035715,1.6517857
31,606,true,8060,8158,12,37.4,3.1166668,2.1166668,1.5583334
32,622,true,8054,8158,12.4,37.8,3.048387,2.048387,1.5241935
33,638,true,8077,8164,12.8,37.8,2.953125,1.953125,1.4765625
34,654,true,8077,8152,13.133333,38.2,2.9086294,1.9086295,1.4543147
35,670,true,8042,8152,13.133333,38.6,2.9390862,1.9390862,1.4695431
36,685,true,8060,8152,13.133333,38.2,2.9086294,1.9086295,1.4543147
37,702,true,8037,8134,13.133333,38.6,2.9390862,1.9390862,1.4695431
38,733,true,8048,8164,13.133333,39,2.9695432,1.9695432,1.4847716
39,765,true,8065,8140,13.133333,39.4,3.0000002,2.0000002,1.5000001
40,796,true,8048,8146,13.533334,39,2.8817732,1.8817734,1.4408866
41,828,true,8037,8117,13.533334,38.2,2.82266,1.8226601,1.41133
42,844,true,8071,8152,13.533334,37.8,2.7931032,1.7931033,1.3965516
43,860,true,8065,8176,14.666667,37.4,2.55,1.55,1.275
44,876,true,8071,8164,15.8,37.4,2.3670888,1.3670888,1.1835444
45,908,true,8054,8158,16.533333,37.4,2.262097,1.2620969,1.1310484
46,923,true,8037,8146,17.266666,37.4,2.1660233,1.1660233,1.0830116
47,939,true,8011,8140,17.266666,37.4,2.1660233,1.1660233,1.0830116
48,955,true,8054,8152,16.866667,37,2.1936758,1.1936759,1.0968379
49,987,true,8048,8170,15.733334,36.6,2.326271,1.326271,1.1631355
50,1019,true,8042,8152,14.533334,36.2,2.4908257,1.4908258,1.2454128
51,1050,true,8000,8105,13.333333,36.2,2.7150002,1.7150002,1.3575001
52,1066,true,8065,8146,12.533334,36.2,2.8882978,1.8882979,1.4441489
53,1082,true,8065,8158,12.533334,36.2,2.8882978,1.8882979,1.4441489
54,1098,true,8060,8158,13.333333,36.2,2.7150002,1.7150002,1.3575001
55,1114,true,8060,8164,14.133333,37,2.6179245,1.6179246,1.3089622
56,1130,true,8037,8158,14.933333,38.2,2.5580359,1.5580357,1.2790179
57,1146,true,8060,8146,15.733334,39,2.4788134,1.4788135,1.2394067
58,1162,true,8037,8152,15.4,39.8,2.5844157,1.5844156,1.2922078
59,1178,true,8017,8140,13.533334,39.8,2.9408865,1.9408866,1.4704432
60,1194,true,8048,8146,11.666667,39,3.3428571,2.342857,1.6714286
61,1209,true,8065,8152,10.533334,38.2,3.6265821,2.6265824,1.8132911
62,1225,true,8060,8146,10.133333,37.4,3.6907897,2.6907897,1.8453948
63,1241,true,8060,8170,10.533334,37,3.512658,2.512658,1.756329
64,1256,true,8065,8170,11.333333,37,3.264706,2.2647061,1.632353
65,1272,true,8054,8152,12.533334,37,2.9521275,1.9521276,1.4760637
66,1288,true,8037,8134,13.733334,37,2.6941748,1.6941748,1.3470874
67,1304,true,8030,8129,14.133333,37,2.6179245,1.6179246,1.3089622
68,1319,true,8042,8123,13.733334,35.8,2.606796,1.606796,1.303398
69,1335,true,8071,8158,12.533334,34.6,2.760638,1.7606381,1.380319
70,1351,true,8060,8140,11.333333,33,2.9117649,1.9117649,1.4558824
71,1367,true,8011,8117,10.133333,31.066668,3.0657897,2.0657897,1.5328948
72,1383,true,8037,8134,8.933333,29.466667,3.2985075,2.2985075,1.6492537
73,1399,true,8037,8134,7.4,27.866667,3.7657657,2.765766,1.8828828
74,1431,true,8060,8152,7.4,26.666666,3.6036034,2.6036036,1.8018017
75,1462,true,8030,8158,7.4,25.866667,3.4954956,2.4954956,1.7477478
76,1494,true,8060,8158,6.6666665,26.266666,3.94,2.94,1.97
77,1510,true,8037,8146,5.9333334,26.666666,4.494382,3.4943821,2.247191
78,1526,true,8000,8111,4.4,27.066668,6.151515,5.1515155,3.0757575
79,1541,true,8030,8152,2.4,27.066668,11.277778,10.277778,5.638889
80,1557,true,8071,8164,0.8666667,27.066668,31.23077,30.23077,15.615385
81,1572,false,8048,8158,-0.6666667,27.066668,0,0,0
82,1588,false,8060,8134,-1.0666667,27.066668,0,0,0
83,1604,false,8048,8146,-0.6666667,28.266666,0,0,0
84,1620,true,8060,8170,0.53333336,29.866667,55.999996,55,27.999998
85,1636,true,8048,8158,0.93333334,31.466667,33.714287,32.714287,16.857143
86,1668,true,8048,8152,1.3333334,33,24.75,23.749998,12.375
87,1683,true,8048,8158,1.7333333,34.6,19.961538,18.961536,9.980769
88,1699,true,8071,8158,2.4666667,36.2,14.675675,13.675675,7.3378377
89,1715,true,8060,8170,3.2,37.8,11.8125,10.812499,5.90625
90,1747,true,8060,8152,4.733333,39.4,8.323944,7.323944,4.161972
91,1778,true,8042,8158,6.266667,39.8,6.3510633,5.3510637,3.1755316
92,1810,true,8006,8123,7.8,40.2,5.1538463,4.1538463,2.5769231
93,1826,true,8060,8158,9.333333,40.6,4.35,3.3500001,2.175
94,1842,true,8060,8170,11.333333,41,3.6176472,2.6176472,1.8088236
95,1858,true,8042,8158,11.666667,41.4,3.5485713,2.5485713,1.7742857
96,1874,true,8023,8146,12,41.8,3.4833333,2.4833333,1.7416667
97,1889,true,8048,8164,12,42.2,3.5166667,2.5166667,1.7583333
98,1921,true,8030,8158,11.6,42.6,3.6724136,2.6724136,1.8362068
99,1937,true,8023,8164,9.6,42.6,4.4374995,3.4374998,2.2187498
100,1953,true,8054,8158,8.4,42.6,5.071429,4.0714283,2.5357144
101,1969,true,8071,8164,8.4,43.4,5.166667,4.166667,2.5833335
102,1985,true,8048,8146,8.4,43.4,5.166667,4.166667,2.5833335
103,2000,true,8048,8170,8.4,43.8,5.214286,4.214286,2.607143
104,2033,true,8065,8146,8.8,43.8,4.9772725,3.9772727,2.4886363
105,2064,true,8048,8146,8,43,5.375,4.375,2.6875
106,2096,true,8011,8140,7.2,42.2,5.861111,4.861111,2.9305556
107,2127,true,8042,8170,6.4,41.4,6.46875,5.46875,3.234375
108,2159,true,8042,8176,5.2,40.6,7.8076925,6.807692,3.9038463
109,2175,true,8054,8158,4,40.6,10.15,9.15,5.075
110,2191,true,7994,8146,4,40.6,10.15,9.15,5.075
111,2207,true,8030,8146,4,40.6,10.15,9.15,5.075
112,2223,true,8065,8164,3.6,40.6,11.277778,10.277778,5.638889
113,2239,true,8023,8158,2.8,40.6,14.5,13.5,7.25
114,2271,true,8065,8164,2.8,40.6,14.5,13.5,7.25
115,2302,true,8060,8164,4.8,41,8.541666,7.5416665,4.270833
116,2318,true,8054,8170,5.6,41,7.321429,6.321429,3.6607144
117,2334,true,8037,8158,6,41.4,6.9,5.9,3.45
118,2350,true,7988,8146,6.4,41.4,6.46875,5.46875,3.234375
119,2366,true,8048,8152,6,41.4,6.9,5.9,3.45
120,2382,true,8071,8170,6,42.2,7.0333333,6.0333333,3.5166667
121,2398,true,8065,8170,6,43,7.1666665,6.1666665,3.5833333
122,2429,true,8054,8140,6.4,43.4,6.78125,5.78125,3.390625
123,2460,true,8017,8134,7.2,43.8,6.0833335,5.0833335,3.0416667
124,2476,true,8065,8146,8.733334,43,4.923664,3.923664,2.461832
125,2492,true,8054,8164,9.533334,42.2,4.4265733,3.4265735,2.2132866
126,2508,true,8054,8152,10.333333,41.4,4.006452,3.006452,2.003226
127,2524,true,8060,8158,11.133333,41,3.6826348,2.6826348,1.8413174
128,2540,true,8065,8158,13.133333,41,3.1218274,2.1218274,1.5609137
129,2571,true,8065,8170,15.133333,41,2.7092512,1.7092512,1.3546256
130,2604,true,8011,8140,15.133333,40.6,2.6828194,1.6828192,1.3414097
131,2635,true,8060,8170,15.133333,40.2,2.6563878,1.6563877,1.3281939
132,2667,true,8065,8164,15.866667,40.2,2.5336134,1.5336134,1.2668067
133,2698,true,8060,8146,16.266666,40.2,2.4713116,1.4713116,1.2356558
134,2730,true,8042,8123,17.066668,39.4,2.3085938,1.3085938,1.1542969
135,2761,true,8054,8164,17.866667,39.8,2.2276118,1.2276119,1.1138059
136,2792,true,8060,8152,18.666666,39.4,2.1107144,1.1107144,1.0553572
137,2824,true,8054,8158,18.666666,39.4,2.1107144,1.1107144,1.0553572
138,2840,true,8048,8146,18.666666,39.4,2.1107144,1.1107144,1.0553572
139,2856,true,8030,8117,17.933332,39.8,2.219331,1.2193309,1.1096655
140,2888,true,8060,8164,17.933332,40.2,2.2416358,1.2416358,1.1208179
141,2920,true,8042,8146,17.533333,40.2,2.2927759,1.2927758,1.1463879
142,2951,true,8060,8164,17.133333,39.8,2.3229573,1.3229572,1.1614786
143,2967,true,8065,8158,17.133333,39.8,2.3229573,1.3229572,1.1614786
144,2999,true,8060,8158,17.133333,39.8,2.3229573,1.3229572,1.1614786
145,3015,true,8071,8164,17.133333,39.8,2.3229573,1.3229572,1.1614786
146,3046,true,8054,8146,17.133333,39.8,2.3229573,1.3229572,1.1614786
147,3078,true,8054,8164,16.8,39.4,2.3452382,1.3452383,1.1726191
148,3110,true,8060,8158,16.8,39,2.3214288,1.3214287,1.1607144
149,3141,true,8042,8170,16.4,40.2,2.4512196,1.4512196,1.2256098
150,3157,true,8048,8164,16,40.2,2.5125,1.5125,1.25625
151,3187,true,8071,8176,15.6,41,2.628205,1.6282051,1.3141025
152,3203,true,8048,8152,15.2,41.8,2.75,1.7499999,1.375
153,3235,true,8023,8152,14.8,42.6,2.8783782,1.8783783,1.4391891
154,3267,true,8054,8170,14.4,43.4,3.013889,2.013889,1.5069445
155,3298,true,8071,8152,14.4,43.4,3.013889,2.013889,1.5069445
156,3314,true,8048,8164,14.4,43.8,3.0416667,2.0416667,1.5208334
157,3346,true,8071,8164,14.8,45,3.0405405,2.0405405,1.5202702
158,3378,true,8054,8152,14.4,45.4,3.152778,2.152778,1.576389
159,3409,true,8054,8158,14,45.4,3.2428572,2.2428572,1.6214286
160,3425,true,8071,8146,13.6,45.4,3.3382354,2.3382354,1.6691177
161,3441,true,8060,8140,13.6,45,3.3088233,2.3088233,1.6544117
162,3457,true,8060,8152,13.6,44.6,3.2794116,2.2794116,1.6397058
163,3473,true,8030,8134,13.6,43.8,3.2205882,2.2205882,1.6102941
164,3489,true,8060,8146,14,42.6,3.042857,2.042857,1.5214285
165,3504,true,8060,8164,14.4,41.4,2.8750002,1.8750002,1.4375001
166,3520,true,8071,8152,14.8,40.6,2.7432432,1.7432432,1.3716216
167,3535,true,8065,8164,15.6,39.8,2.551282,1.5512819,1.275641
168,3551,true,8065,8164,16.733334,39.8,2.378486,1.3784859,1.189243
169,3567,true,8030,8158,17.866667,39.8,2.2276118,1.2276119,1.1138059
170,3583,true,8037,8158,18.6,40.2,2.1612904,1.1612903,1.0806452
171,3598,true,8048,8152,18.6,40.6,2.1827955,1.1827955,1.0913978
172,3614,true,8077,8152,18.2,40.2,2.2087913,1.2087911,1.1043956
173,3630,true,8054,8134,17.8,39.4,2.2134833,1.2134833,1.1067417
174,3646,true,8030,8129,17.4,39,2.2413793,1.2413794,1.1206896
175,3662,true,8037,8146,17,38.2,2.2470589,1.2470589,1.1235294
176,3677,true,8030,8146,15.466666,37.8,2.4439654,1.4439654,1.2219827
177,3693,true,8060,8152,13.933333,37.4,2.6842105,1.6842105,1.3421053
178,3709,true,8042,8164,12.4,37.4,3.0161293,2.0161293,1.5080646
179,3725,true,8042,8176,11.2,37.8,3.375,2.375,1.6875
180,3741,true,8037,8158,10,38.6,3.86,2.86,1.93
181,3757,true,8037,8170,8.8,39.4,4.477273,3.477273,2.2386365
182,3789,true,8042,8152,7.6,40.2,5.289474,4.289474,2.644737
183,3821,true,8054,8158,6.0666666,39.8,6.5604396,5.5604396,3.2802198
184,3852,true,8054,8152,4.5333333,39.4,8.691176,7.691177,4.345588
185,3884,true,8054,8152,3.8,39,10.263158,9.263158,5.131579
186,3915,true,8060,8152,4.2,38.6,9.190476,8.190476,4.595238
187,3946,true,8065,8152,4.6,38.2,8.304348,7.3043485,4.152174
188,3979,true,8023,8140,5,38.2,7.6400003,6.6400003,3.8200002
189,4011,true,8048,8152,5.4,38.2,7.0740743,6.074074,3.5370371
190,4042,true,8071,8152,6.2,38.6,6.225806,5.225806,3.112903
191,4058,true,8054,8134,7.3333335,39,5.3181815,4.3181815,2.6590908
192,4074,true,8054,8146,8.466666,39,4.6062994,3.6062994,2.3031497
193,4106,true,8042,8158,9.6,39.4,4.1041665,3.1041667,2.0520833
194,4122,true,8065,8152,10.4,39.4,3.788462,2.788462,1.894231
195,4137,true,8042,8158,11.2,39,3.482143,2.482143,1.7410715
196,4169,true,8023,8140,11.2,38.2,3.4107144,2.4107144,1.7053572
197,4185,true,8023,8146,11.2,37.4,3.3392859,2.3392859,1.6696429
198,4201,true,8060,8164,11.2,37,3.3035715,2.3035715,1.6517857
199,4217,true,8042,8152,11.2,36.6,3.267857,2.267857,1.6339285
200,4232,true,8048,8158,10.4,36.6,3.5192308,2.5192308,1.7596154
201,4248,true,8048,8164,10,37,3.7,2.7,1.85
202,4280,true,8065,8164,9.6,37.8,3.9374998,2.9374998,1.9687499
203,4312,true,8037,8146,9.2,38.2,4.152174,3.152174,2.076087
204,4343,true,8042,8152,8.8,38.6,4.3863635,3.3863635,2.1931818
205,4359,true,8011,8140,7.6,38.6,5.078947,4.078947,2.5394735
206,4375,true,8048,8152,6.8,38.6,5.6764703,4.6764703,2.8382351
207,4391,true,8060,8164,6,39,6.5,5.5,3.25
208,4407,true,8065,8164,5.6,39,6.964286,5.964286,3.482143
209,4438,true,8065,8158,6,39.4,6.566667,5.566667,3.2833335
210,4469,true,8037,8152,6.4,39.8,6.21875,5.2187495,3.109375
211,4501,true,8048,8152,7.6,40.2,5.289474,4.289474,2.644737
212,4533,true,8030,8152,8,40.2,5.025,4.025,2.5125
213,4564,true,8054,8123,8.4,40.2,4.7857146,3.7857146,2.3928573
214,4596,true,8037,8170,8.066667,40.2,4.9834714,3.9834714,2.4917357
215,4627,true,8054,8164,8.466666,40.2,4.7480316,3.7480316,2.3740158
216,4643,true,8065,8164,8.866667,40.6,4.578947,3.578947,2.2894735
217,4658,true,8054,8158,9.266666,40.6,4.3812947,3.381295,2.1906474
218,4674,true,8060,8134,9.666667,41,4.2413793,3.241379,2.1206896
219,4689,true,8060,8152,10.466666,41,3.9171977,2.9171975,1.9585989
220,4705,true,8023,8129,11.666667,41,3.5142856,2.5142856,1.7571428
221,4721,true,8023,8129,12.466666,39.8,3.1925135,2.1925132,1.5962567
222,4737,true,8060,8152,13.666667,38.6,2.8243902,1.82439,1.4121951
223,4753,true,8042,8170,13.266666,38.6,2.9095476,1.9095477,1.4547738
224,4768,true,8077,8164,12.066667,38.2,3.165746,2.165746,1.582873
225,4784,true,8054,8158,11.666667,38.2,3.2742858,2.2742856,1.6371429
226,4800,true,8037,8152,11.266666,38.2,3.3905327,2.3905327,1.6952664
227,4816,true,8030,8164,10.866667,39,3.588957,2.588957,1.7944785
228,4832,true,8023,8152,10.133333,39.4,3.888158,2.888158,1.944079
229,4848,true,8048,8129,10.133333,39.4,3.888158,2.888158,1.944079
