count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8048,8123,208,208,1,0,0.5
1,23,true,8100,8111,234,208,1.125,-0.125,0.47058824
2,38,true,8071,8134,233,208,1.1201923,-0.120192304,0.47165534
3,54,true,8065,8105,232.5,208,1.1177884,-0.117788464,0.47219068
4,69,true,8065,8123,231,208,1.1105769,-0.11057692,0.4738041
5,85,true,8071,8134,231,208,1.1105769,-0.11057692,0.4738041
6,101,true,8065,8164,230.14285,209.57143,1.0981596,-0.0981595,0.4766082
7,117,true,8100,8129,229.5,210.125,1.0922071,-0.09220702,0.47796416
8,133,true,8100,8117,229.66667,210.55556,1.0907652,-0.090765186,0.47829378
9,149,true,8048,8146,229.8,211.4,1.0870389,-0.08703884,0.47914776
10,165,true,8030,8146,229.36363,213.18182,1.0759062,-0.075906135,0.48171732
11,180,true,8060,8134,228.58333,213.66667,1.0698128,-0.069812745,0.4831355
12,196,true,8042,8111,227,214.07692,1.0603665,-0.06036653,0.48535055
13,212,true,8060,8129,225.64285,214.42857,1.0522984,-0.052298438,0.48725858
14,227,true,8077,8152,225.26666,214.73334,1.0490531,-0.04905305,0.4880303
15,244,true,8042,8140,226.06667,215.46666,1.0491955,-0.049195573,0.48799637
16,260,true,8077,8123,223.4,215.86667,1.034898,-0.034898046,0.4914251
17,275,true,8088,8123,223.8,216.26666,1.0348336,-0.034833573,0.4914407
18,291,true,8048,8117,224.2,216.26666,1.0366831,-0.036683112,0.4909944
19,307,true,8030,8134,223.06667,216.26666,1.0314426,-0.03144268,0.49226102
20,323,true,8042,8146,221.53334,216.26666,1.0243527,-0.024352703,0.4939851
21,339,true,8054,8134,220.4,216.26666,1.0191122,-0.019112198,0.49526718
22,355,true,8065,8146,219.26666,216.6,1.0123115,-0.012311433,0.49694097
23,386,true,8094,8111,218.13333,216.93333,1.0055317,-0.0055316393,0.49862093
24,418,true,8042,8140,217,217.33333,0.99846625,0.001533719,0.50038373
25,450,true,8071,8146,217,216.93333,1.0003073,-0.00030730938,0.49992317
26,482,true,8094,8129,217.73334,217.33333,1.0018406,-0.001840533,0.4995403
27,513,true,8042,8140,219.26666,217.73334,1.0070422,-0.007042216,0.49824563
28,545,true,8094,8140,220.8,218.13333,1.0122249,-0.012224962,0.4969623
29,561,true,8100,8146,223.06667,218.53334,1.0207443,-0.020744318,0.49486715
30,577,true,8065,8129,225.33333,218.93333,1.0292326,-0.029232616,0.49279714
31,592,true,8065,8111,225.66667,219.66667,1.0273141,-0.027314112,0.49326348
32,608,true,8077,8105,225.66667,219.66667,1.0273141,-0.027314112,0.49326348
33,624,true,8100,8140,225.66667,220.06667,1.0254469,-0.025446862,0.4937182
34,640,true,8030,8134,226.8,220.46666,1.0287269,-0.02872699,0.49291995
35,656,true,8006,8134,227.93333,221.2,1.0304401,-0.030440044,0.4925041
36,672,true,8100,8176,229.86667,221.2,1.0391803,-0.039180253,0.49039316
37,688,true,8077,8134,231.8,221.2,1.0479205,-0.04792046,0.4883002
38,704,true,8106,8123,233.33333,221.2,1.0548524,-0.05485231,0.48665297
39,734,true,8065,8105,234.86667,220.8,1.0637077,-0.063707724,0.48456472
