count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8048,8087,208,172,1.2093023,-0.20930232,0.4526316
1,29,true,8060,8099,214,178,1.2022471,-0.20224719,0.45408162
2,44,true,8060,8117,216,180,1.2,-0.2,0.45454547
3,76,true,8054,8087,217,181,1.198895,-0.19889502,0.45477387
4,91,true,8060,8099,217.6,181.6,1.1982379,-0.19823788,0.45490983
5,107,true,8042,8105,218,182,1.1978022,-0.1978022,0.455
6,123,true,8065,8111,218.28572,183.14285,1.1918877,-0.19188774,0.45622772
7,139,true,8071,8123,218.5,184,1.1875,-0.1875,0.45714286
8,154,true,8071,8093,219.22223,184.66667,1.1871239,-0.18712395,0.45722145
9,170,true,8065,8117,219.8,185.8,1.1829925,-0.18299246,0.4580868
10,186,true,8048,8129,220.27272,187.27272,1.1762136,-0.17621359,0.45951372
11,201,true,8065,8105,220.66667,188.5,1.1706455,-0.17064548,0.46069244
12,217,true,8065,8111,221,189.07692,1.1688365,-0.16883647,0.46107674
13,233,true,8060,8105,221.28572,189.57143,1.1672947,-0.1672947,0.4614047
14,249,true,8054,8105,221.2,189.6,1.1666666,-0.16666661,0.4615385
15,265,true,8060,8117,222,190.8,1.163522,-0.16352199,0.4622093
16,281,true,8042,8117,222,191.6,1.1586639,-0.15866384,0.46324953
17,312,true,8083,8099,222,192,1.15625,-0.15625,0.46376812
18,327,true,8042,8111,221.6,192.8,1.1493776,-0.14937761,0.46525094
19,343,true,8042,8117,220.4,194,1.1360824,-0.13608244,0.4681467
20,375,true,8060,8075,219.2,194.8,1.1252567,-0.12525664,0.4705314
21,407,true,8060,8105,219.2,194.8,1.1252567,-0.12525664,0.4705314
22,423,true,8060,8093,219.2,194.8,1.1252567,-0.12525664,0.4705314
23,455,true,8060,8123,218.86667,194.8,1.1235455,-0.12354551,0.47091055
24,471,true,8054,8099,218.53334,194,1.1264606,-0.12646052,0.47026503
25,487,true,8048,8075,218.2,192.8,1.1317427,-0.1317427,0.46909976
26,503,true,8071,8105,217.86667,191.6,1.1370912,-0.13709113,0.46792576
27,519,true,8065,8105,217.53334,191.2,1.1377267,-0.1377267,0.46778664
28,535,true,8060,8087,217.2,190.4,1.1407564,-0.14075632,0.46712464
29,565,true,8060,8105,217.2,190.4,1.1407564,-0.14075632,0.46712464
30,596,true,8060,8111,217.2,190.4,1.1407564,-0.14075632,0.46712464
31,627,true,8054,8111,217.2,190,1.1431578,-0.14315788,0.46660116
32,659,true,8048,8099,217.2,190,1.1431578,-0.14315788,0.46660116
33,691,true,8042,8111,217.2,190,1.1431578,-0.14315788,0.46660116
34,722,true,8054,8099,218,189.6,1.149789,-0.14978899,0.46516192
35,738,true,8060,8093,218.8,188.8,1.1588984,-0.15889831,0.46319923
36,753,true,8048,8099,218,188.4,1.1571126,-0.15711257,0.46358266
37,769,true,8037,8129,217.2,188,1.1553191,-0.15531914,0.4639684
38,801,true,8065,8099,216.8,187.6,1.1556503,-0.1556503,0.4638971
39,817,true,8071,8093,216.8,187.6,1.1556503,-0.1556503,0.4638971
40,832,true,8037,8129,216,187.6,1.1513859,-0.15138589,0.46481666
41,849,true,8054,8105,215.6,188,1.1468085,-0.14680855,0.46580774
42,864,true,8071,8099,215.93333,187.6,1.1510305,-0.15103053,0.46489346
43,896,true,8071,8117,216.66667,188,1.1524823,-0.1524823,0.46457988
44,912,true,8065,8105,217,188,1.1542553,-0.15425532,0.46419752
45,942,true,8065,8111,217.33333,188,1.1560284,-0.15602835,0.4638158
46,974,true,8054,8111,217.66667,188.4,1.1553433,-0.15534331,0.46396324
47,990,true,8037,8099,218,188.8,1.1546609,-0.154661,0.46411014
48,1005,true,8048,8117,218,188.8,1.1546609,-0.154661,0.46411014
49,1021,true,8071,8117,218,188.8,1.1546609,-0.154661,0.46411014
50,1037,true,8065,8105,218,189.6,1.149789,-0.14978899,0.46516192
51,1068,true,8042,8111,218,190.4,1.144958,-0.14495802,0.4662096
52,1084,true,8030,8111,218,191.2,1.1401674,-0.14016739,0.46725315
53,1100,true,8077,8140,218.73334,192,1.1392361,-0.13923614,0.46745658
54,1116,true,8054,8134,218.33333,192.8,1.1324342,-0.13243426,0.46894765
55,1132,true,8060,8117,218.73334,194,1.1274915,-0.12749143,0.47003713
56,1148,true,8060,8140,219.13333,195.93333,1.1184076,-0.11840761,0.4720527
57,1180,true,8065,8105,218.8,198.26666,1.1035643,-0.10356426,0.47538364
58,1212,true,8060,8087,218.06667,199.06667,1.0954454,-0.09544541,0.4772255
59,1228,true,8060,8099,217.73334,199.06667,1.093771,-0.09377096,0.4776072
60,1259,true,8060,8105,217.4,199.06667,1.0920964,-0.092096426,0.47798944
61,1291,true,8048,8105,217.06667,198.66667,1.0926174,-0.092617415,0.47787043
62,1307,true,8037,8099,216.73334,197.86667,1.0953504,-0.095350415,0.47724715
63,1323,true,8083,8111,217.13333,197.46666,1.099595,-0.0995949,0.47628236
64,1354,true,8065,8111,217.53334,197.06667,1.1038566,-0.10385661,0.47531757
65,1370,true,8060,8099,217.93333,196.66667,1.1081356,-0.108135566,0.4743528
66,1385,true,8077,8081,219.06667,195.86667,1.1184479,-0.11844791,0.4720437
67,1401,true,8060,8093,220.2,195.06667,1.1288449,-0.12884483,0.46973833
68,1417,true,8060,8105,219.86667,194.26666,1.1317776,-0.13177766,0.46909207
69,1433,true,8042,8087,220.26666,193.06667,1.1408839,-0.14088397,0.4670968
70,1449,true,8054,8123,220.66667,191.46666,1.1525071,-0.15250704,0.46457455
71,1464,true,8065,8093,220.66667,188.73334,1.1691982,-0.16919817,0.46099982
72,1496,true,8048,8129,220.26666,186.8,1.1791577,-0.1791577,0.4588929
73,1527,true,8060,8111,219.86667,186.4,1.1795423,-0.17954226,0.45881194
74,1559,true,8054,8105,219.46666,186.8,1.174875,-0.17487504,0.45979655
75,1591,true,8048,8105,219.06667,186.8,1.1727338,-0.17273374,0.46024966
76,1623,true,8054,8123,218.66667,187.2,1.1680912,-0.16809121,0.4612352
77,1638,true,8060,8105,218.26666,187.6,1.1634684,-0.16346832,0.4622208
78,1654,true,8054,8093,217.86667,187.6,1.1613362,-0.16133615,0.46267676
79,1670,true,8054,8093,217.46666,187.6,1.1592039,-0.1592039,0.46313366
80,1686,true,8042,8111,217.06667,187.6,1.1570717,-0.15707174,0.46359143
81,1702,true,8048,8099,216.33333,187.6,1.1531627,-0.15316269,0.46443307
82,1718,true,8042,8111,215.2,187.6,1.1471214,-0.14712147,0.46573985
83,1750,true,8054,8099,214.4,187.6,1.1428571,-0.14285707,0.46666667
84,1765,true,8065,8117,213.6,188.8,1.131356,-0.13135594,0.46918488
85,1781,true,8042,8099,212.8,189.2,1.1247357,-0.124735765,0.47064677
86,1814,true,8042,8093,211.6,189.6,1.1160338,-0.116033755,0.47258225
87,1844,true,8054,8099,211.6,189.2,1.1183933,-0.11839329,0.47205588
88,1876,true,8071,8111,211.6,188.4,1.1231424,-0.12314232,0.471
89,1908,true,8060,8129,211.6,187.6,1.1279317,-0.12793176,0.4699399
90,1940,true,8060,8111,212,188,1.1276596,-0.12765957,0.47
91,1972,true,8042,8117,212.4,188,1.1297872,-0.1297872,0.46953046
