count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8071,8134,231,219,1.0547945,-0.05479452,0.48666668
1,29,true,8048,8123,231,219,1.0547945,-0.05479452,0.48666668
2,45,true,8060,8129,227.33333,217.33333,1.0460123,-0.04601227,0.4887556
3,61,true,8071,8176,228.25,217.75,1.0482204,-0.048220437,0.4882287
4,77,true,8077,8146,228.8,218,1.0495414,-0.0495413,0.48791406
5,93,true,8083,8152,229.16667,220.16667,1.0408782,-0.04087812,0.48998517
6,108,true,8083,8129,230.28572,221.71428,1.0386598,-0.038659856,0.49051833
7,124,true,8060,8152,231.125,223.625,1.0335383,-0.03353829,0.4917537
8,156,true,8054,8117,231.77777,224.44444,1.0326732,-0.032673243,0.49196297
9,172,true,8077,8134,232.3,223.9,1.0375168,-0.03751679,0.4907935
10,204,true,8077,8129,232.72728,223,1.0436201,-0.043620087,0.48932773
11,235,true,8083,8134,233.08333,222.66667,1.0467814,-0.04678139,0.48857197
12,251,true,8088,8129,233.38461,222,1.051282,-0.05128204,0.4875
13,266,true,8077,8140,233.64285,221.78572,1.0534621,-0.053462107,0.48698243
14,283,true,8088,8117,234.26666,221.26666,1.0587527,-0.058752637,0.485731
15,298,true,8060,8158,235.06667,221.26666,1.0623682,-0.0623682,0.4848795
16,330,true,8088,8093,236.2,220.93333,1.0691007,-0.06910077,0.48330173
17,346,true,8083,8188,237.73334,221.66667,1.0724812,-0.0724812,0.4825134
18,361,true,8088,8129,238.86667,221.33333,1.079217,-0.079216905,0.4809503
19,377,true,8054,8146,239.66667,222.13333,1.0789316,-0.07893161,0.4810163
20,393,true,8048,8146,240.46666,222.13333,1.082533,-0.082532994,0.4801845
21,409,true,8100,8111,240.86667,222.13333,1.0843338,-0.084333755,0.47976962
22,425,true,8100,8123,241.6,220.6,1.0951949,-0.09519492,0.47728255
23,457,true,8094,8117,242.73334,219.06667,1.1080341,-0.108034104,0.47437564
24,472,true,8071,8123,243.86667,218.33333,1.1169466,-0.1169466,0.47237846
25,488,true,8060,8129,245,217.93333,1.124197,-0.124197,0.47076613
26,504,true,8048,8146,244.6,217.2,1.1261511,-0.12615106,0.4703335
27,536,true,8048,8134,243.46666,217.2,1.120933,-0.12093307,0.4714906
28,568,true,8054,8152,241.93333,217.2,1.1138736,-0.11387356,0.4730652
29,583,true,8065,8123,240,217.53334,1.1032791,-0.10327916,0.47544807
30,599,true,8023,8140,237.66667,217.93333,1.0905476,-0.090547584,0.47834358
31,615,true,8083,8146,235.4,218.66667,1.0765244,-0.07652434,0.48157394
32,631,true,8123,8134,234.2,218.66667,1.0710366,-0.07103655,0.48285002
33,647,true,8100,8134,233.86667,219,1.0678843,-0.06788433,0.48358604
34,663,true,8060,8152,233.86667,218.6,1.0698383,-0.069838345,0.48312953
35,678,true,8060,8152,233.86667,218.6,1.0698383,-0.069838345,0.48312953
36,694,true,8065,8152,232.66667,219,1.0624049,-0.062404893,0.48487082
37,725,true,8065,8152,231.13333,220.53334,1.0480653,-0.048065253,0.48826566
38,741,true,8065,8134,229.2,222.46666,1.0302668,-0.030266726,0.4925461
39,757,true,8065,8152,227.26666,224.4,1.0127748,-0.012774817,0.49682656
40,773,true,8100,8146,225.33333,226.33333,0.99558175,0.0044182623,0.50110704
41,790,true,8100,8140,224.93333,227.86667,0.98712695,0.012873029,0.5032391
42,805,true,8077,8152,226.06667,229,0.98719066,0.01280932,0.503223
43,822,true,8071,8129,227.6,229.8,0.9904265,0.009573529,0.50240487
44,853,true,8065,8129,229.13333,230.2,0.99536633,0.0046336474,0.5011611
45,885,true,8065,8111,230.66667,229.46666,1.0052296,-0.005229571,0.49869603
46,918,true,8065,8134,231.4,228.73334,1.0116583,-0.011658364,0.4971023
47,933,true,8054,8146,231.4,228,1.0149122,-0.014912254,0.49629954
48,949,true,8088,8146,230.2,228,1.0096492,-0.009649109,0.49759927
49,965,true,8060,8170,229,228.4,1.002627,-0.002626997,0.4993441
50,981,true,8071,8129,227.8,228.4,0.99737304,0.0026269301,0.50065756
51,997,true,8060,8111,227.46666,228,0.9976608,0.0023392125,0.5005855
52,1028,true,8060,8134,227.13333,226.8,1.0014697,-0.0014697013,0.49963284
53,1059,true,8083,8134,226.8,225.6,1.0053191,-0.0053191353,0.49867374
54,1075,true,8088,8129,227.2,224.06667,1.013984,-0.013983924,0.4965283
55,1091,true,8042,8188,226.86667,222.86667,1.0179479,-0.017947951,0.49555293
56,1123,true,8060,8140,226.53334,222.06667,1.0201141,-0.020114116,0.49502155
57,1154,true,8077,8140,226.53334,221.66667,1.0219549,-0.021954896,0.49457088
58,1186,true,8071,8129,226.13333,221.26666,1.0219946,-0.021994587,0.49456117
59,1218,true,8106,8129,225.73334,221.26666,1.0201868,-0.02018684,0.49500373
60,1234,true,8077,8140,226.13333,222,1.0186186,-0.01861861,0.49538827
61,1250,true,8048,8164,226.93333,222.73334,1.0188566,-0.018856615,0.49532986
62,1265,true,8054,8134,227.33333,223.06667,1.0191272,-0.019127298,0.4952635
63,1281,true,8077,8140,228.13333,223.46666,1.0208831,-0.020883078,0.4948332
64,1297,true,8071,8176,228.53334,223.06667,1.0245069,-0.02450691,0.49394745
65,1313,true,8071,8117,228.93333,222.66667,1.0281436,-0.028143693,0.49306172
66,1328,true,8077,8152,229.66667,222.26666,1.0332934,-0.03329338,0.4918129
67,1344,true,8054,8134,230.4,222.66667,1.0347304,-0.034730487,0.4914656
68,1360,true,8060,8164,231.13333,223.86667,1.0324597,-0.03245978,0.49201465
69,1376,true,8065,8129,230.73334,224.2,1.0291407,-0.029140681,0.49281943
70,1392,true,8077,8146,231.06667,225,1.026963,-0.026962958,0.49334896
71,1408,true,8077,8140,231.4,225.4,1.0266193,-0.026619345,0.49343258
72,1424,true,8083,8158,231.4,225.8,1.0248007,-0.024800668,0.49387577
73,1440,true,8071,8111,231.8,225.8,1.0265722,-0.026572186,0.49344406
