count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8088,8117,248,202,1.2277228,-0.22772278,0.4488889
1,25,true,8065,8140,248,213.5,1.1615925,-0.1615925,0.4626219
2,57,true,8071,8117,242.33333,209.66667,1.1558028,-0.15580282,0.46386433
3,89,true,8083,8129,242.5,210.75,1.1506524,-0.15065244,0.46497518
4,120,true,8100,8099,242.6,209,1.1607655,-0.16076557,0.46279892
5,136,true,8077,8105,241.66667,207.83333,1.1627908,-0.16279075,0.46236557
6,152,true,8077,8134,241,207,1.1642512,-0.16425121,0.46205357
7,168,true,8054,8105,240.5,204.875,1.1738865,-0.17388652,0.4600056
8,184,true,8077,8111,240.11111,203.22223,1.18152,-0.18151994,0.458396
9,216,true,8088,8105,239.8,201.9,1.1877167,-0.18771674,0.45709756
10,248,true,8094,8111,239.54546,201.36363,1.1896163,-0.18961628,0.456701
11,279,true,8071,8111,239.33333,200.91667,1.1912069,-0.19120692,0.4563695
12,311,true,8100,8129,240,200.53847,1.1967778,-0.19677787,0.45521218
13,343,true,8065,8087,240.57143,200.21428,1.2015698,-0.20156978,0.45422134
14,374,true,8065,8099,239.93333,199.93333,1.2000667,-0.20006669,0.45453167
15,406,true,8083,8093,238.8,198.73334,1.2016102,-0.2016102,0.45421302
16,438,true,8060,8105,237.26666,196,1.2105442,-0.2105442,0.4523773
17,469,true,8094,8111,236.86667,194.8,1.215948,-0.21594797,0.45127413
18,501,true,8065,8117,235.66667,193.2,1.2198068,-0.2198068,0.45048964
19,533,true,8065,8117,234.46666,192.8,1.2161133,-0.21611336,0.45124045
20,565,true,8083,8105,233.66667,192.4,1.2144837,-0.21448378,0.45157254
21,596,true,8065,8093,232.86667,192,1.2128472,-0.21284723,0.45190647
22,628,true,8100,8099,232.06667,192,1.2086805,-0.20868056,0.45275903
23,660,true,8054,8111,231.26666,192,1.2045139,-0.20451386,0.45361474
24,676,true,8065,8117,230.46666,192,1.2003472,-0.20034719,0.4544737
25,692,true,8054,8105,229.66667,191.6,1.1986778,-0.1986778,0.45481881
26,723,true,8077,8099,228.86667,191.2,1.1970015,-0.19700143,0.45516586
27,756,true,8065,8111,227.33333,191.2,1.1889819,-0.18898186,0.4568334
28,787,true,8106,8129,225.8,191.2,1.1809623,-0.18096238,0.45851317
29,803,true,8106,8111,226.2,191.2,1.1830544,-0.1830544,0.4580738
30,819,true,8094,8105,227.73334,192,1.1861111,-0.18611114,0.45743328
31,851,true,8088,8117,229.66667,192.8,1.1912172,-0.19121715,0.45636737
32,882,true,8094,8099,231.6,193.6,1.196281,-0.19628099,0.45531514
33,914,true,8094,8093,233.53334,193.6,1.2062672,-0.20626722,0.45325422
34,945,true,8077,8087,235.46666,192.8,1.2213001,-0.22130008,0.45018682
