count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8111,8117,271,202,1.3415842,-0.34158415,0.42706132
1,20,true,8117,8093,274,202,1.3564357,-0.35643566,0.42436975
2,51,true,8106,8117,273,202,1.3514851,-0.35148516,0.42526317
3,83,true,8100,8129,272.5,202,1.3490099,-0.3490099,0.42571127
4,114,true,8100,8105,271.2,202,1.3425744,-0.34257433,0.4268808
5,146,true,8083,8111,269.33334,201,1.3399669,-0.3399669,0.42735648
6,161,true,8094,8111,268,200.28572,1.3380884,-0.3380884,0.42769983
7,177,true,8106,8099,267,199.75,1.3366709,-0.33667085,0.4279593
8,193,true,8106,8099,266.22223,198.66667,1.3400447,-0.34004474,0.42734224
9,209,true,8117,8087,266.2,197.2,1.3498987,-0.34989867,0.42555025
10,225,true,8094,8105,266.18182,196,1.3580705,-0.35807052,0.4240755
11,241,true,8100,8117,266.16666,195,1.3649572,-0.3649572,0.42284063
12,257,true,8083,8134,265.69232,194.61539,1.3652174,-0.36521745,0.4227941
13,273,true,8094,8134,264.85715,195.14285,1.3572475,-0.3572475,0.4242236
14,289,true,8100,8093,264.13333,195.6,1.3503748,-0.35037485,0.42546403
15,305,true,8094,8099,263,195.6,1.3445808,-0.34458074,0.4265155
16,321,true,8106,8117,261.46667,195.6,1.3367417,-0.33674166,0.42794633
17,337,true,8094,8105,260.33334,194.8,1.3364135,-0.33641344,0.4280064
18,352,true,8117,8099,259.6,193.6,1.3409091,-0.3409091,0.42718446
19,368,true,8100,8081,259.2,192.4,1.3471935,-0.34719345,0.42604074
20,385,true,8111,8129,259.6,192,1.3520833,-0.35208336,0.42515498
21,416,true,8077,8099,259.6,191.2,1.3577406,-0.35774064,0.42413488
22,448,true,8106,8117,260,190.4,1.3655462,-0.36554626,0.42273533
23,479,true,8106,8111,260.4,190.8,1.3647798,-0.36477983,0.42287233
24,495,true,8088,8129,260.4,192,1.3562499,-0.35624996,0.4244032
25,511,true,8106,8093,260.4,192.8,1.3506223,-0.35062236,0.42541924
26,527,true,8100,8111,260.4,193.6,1.3450413,-0.34504125,0.42643175
27,543,true,8094,8099,260.4,194,1.342268,-0.34226802,0.42693663
28,559,true,8106,8081,260.8,192.8,1.352697,-0.352697,0.42504412
29,574,true,8117,8129,261.6,191.6,1.3653444,-0.36534446,0.4227714
30,591,true,8083,8123,262,191.2,1.3702929,-0.3702929,0.42188877
31,606,true,8077,8111,262,190.8,1.3731656,-0.3731656,0.4213781
32,622,true,8106,8111,262.8,191.2,1.3744769,-0.37447694,0.42114538
33,638,true,8111,8081,263.2,192,1.3708334,-0.3708334,0.4217926
34,654,true,8123,8111,263.6,192.8,1.3672199,-0.36721992,0.42243645
35,669,true,8088,8105,263.6,193.2,1.3643893,-0.3643893,0.42294222
36,685,true,8100,8099,264,193.6,1.3636364,-0.3636363,0.42307693
37,701,true,8123,8117,264.33334,194,1.362543,-0.36254302,0.42327273
38,717,true,8106,8117,264.33334,194,1.362543,-0.36254302,0.42327273
39,748,true,8094,8105,263.93332,193.2,1.3661145,-0.3661145,0.42263383
40,764,true,8111,8117,263.93332,193.6,1.3632919,-0.3632919,0.4231386
41,780,true,8106,8105,263.93332,194,1.360481,-0.36048102,0.42364246
42,796,true,8117,8099,264.33334,193.6,1.3653581,-0.36535814,0.42276895
43,812,true,8094,8123,264.73334,194,1.3646048,-0.36460483,0.42290366
44,844,true,8100,8099,264.73334,194.4,1.3617971,-0.36179703,0.4234064
45,860,true,8106,8087,265.13333,193.6,1.3694903,-0.3694903,0.4220317
