count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8111,8117,271,202,1.3415842,-0.34158415,0.42706132
1,27,true,8111,8093,271,202,1.3415842,-0.34158415,0.42706132
2,43,true,8106,8105,271,198,1.3686869,-0.36868685,0.42217484
3,59,true,8094,8099,271,196,1.3826531,-0.38265306,0.4197002
4,75,true,8129,8111,271,194.8,1.3911704,-0.3911704,0.41820526
5,90,true,8117,8099,271,193,1.4041451,-0.4041451,0.41594827
6,106,true,8135,8105,271.85715,192.57143,1.4117211,-0.4117211,0.41464162
7,138,true,8123,8105,273.25,192.25,1.4213264,-0.4213264,0.41299677
8,175,true,8135,8093,275,192,1.4322916,-0.43229166,0.4111349
9,217,true,8106,8111,275.8,191.8,1.4379561,-0.43795612,0.41017967
10,233,true,8123,8099,276.45456,191.63637,1.4425997,-0.44259965,0.40939987
11,264,true,8129,8105,277,191.5,1.4464751,-0.4464752,0.40875134
12,281,true,8123,8093,277.46155,190.92308,1.4532635,-0.45326352,0.40762028
13,299,true,8129,8129,277.85715,190.85715,1.4558383,-0.45583832,0.40719295
14,314,true,8111,8111,278.2,190.8,1.4580714,-0.45807132,0.40682304
15,346,true,8106,8117,279,190.4,1.4653362,-0.46533617,0.40562418
16,362,true,8117,8117,279.4,190.4,1.467437,-0.467437,0.40527883
17,378,true,8083,8105,279.4,191.2,1.461297,-0.46129707,0.40628985
18,394,true,8106,8093,279.06668,191.6,1.4565066,-0.45650664,0.40708214
19,409,true,8106,8111,278.73334,192,1.4517361,-0.45173612,0.40787423
20,425,true,8123,8105,278.4,192.4,1.4469855,-0.44698545,0.4086661
21,441,true,8129,8111,277.66666,192.4,1.4431739,-0.44317394,0.40930364
22,457,true,8106,8129,276.53333,192.8,1.4343015,-0.43430147,0.41079548
23,473,true,8094,8129,275,193.2,1.4233955,-0.42339545,0.41264415
24,489,true,8140,8117,275,194,1.4175258,-0.41752577,0.41364604
25,505,true,8100,8105,273.86667,194.8,1.4058864,-0.40588638,0.4156472
26,537,true,8111,8117,272.73334,195.6,1.3943422,-0.39434218,0.41765124
27,568,true,8123,8099,271.93332,196.8,1.381775,-0.38177496,0.41985494
28,600,true,8094,8111,271.13333,197.2,1.3749155,-0.37491548,0.42106763
29,631,true,8140,8111,270.33334,197.6,1.3680837,-0.3680837,0.42228237
30,647,true,8111,8129,269.53333,197.6,1.364035,-0.364035,0.42300558
31,663,true,8106,8105,269.13333,197.2,1.3647735,-0.3647735,0.4228735
32,679,true,8100,8099,268.8,196.8,1.3658535,-0.36585358,0.42268044
33,695,true,8140,8129,269.13333,196.8,1.3675474,-0.3675474,0.422378
34,711,true,8106,8093,269.13333,196.4,1.3703327,-0.3703327,0.4218817
35,727,true,8111,8105,269.13333,196.4,1.3703327,-0.3703327,0.4218817
36,743,true,8129,8123,269.46667,196.4,1.3720299,-0.37202996,0.42157984
37,759,true,8094,8099,269.8,196,1.3765305,-0.37653056,0.42078146
38,775,true,8123,8117,270.13333,195.6,1.3810498,-0.38104972,0.41998282
39,791,true,8129,8117,270.13333,195.6,1.3810498,-0.38104972,0.41998282
40,807,true,8123,8140,271.26666,195.6,1.3868438,-0.38684383,0.4189633
41,839,true,8135,8117,272.4,195.6,1.392638,-0.39263797,0.41794872
42,871,true,8129,8093,273.6,195.6,1.398773,-0.39877298,0.4168798
43,902,true,8117,8111,274.8,196,1.4020407,-0.40204075,0.41631266
44,934,true,8100,8123,275.6,196.4,1.4032587,-0.40325874,0.4161017
45,965,true,8106,8093,276,196.4,1.4052954,-0.40529537,0.41574937
46,982,true,8140,8105,276.4,196,1.410204,-0.41020405,0.41490263
47,1014,true,8106,8117,276.4,196,1.410204,-0.41020405,0.41490263
48,1045,true,8140,8111,276.06668,196,1.4085035,-0.40850347,0.41519558
49,1077,true,8135,8117,278,196.4,1.4154787,-0.41547865,0.4139966
50,1109,true,8129,8093,279.93332,196.8,1.4224254,-0.4224254,0.4128094
51,1125,true,8094,8129,281.13333,197.6,1.4227395,-0.42273948,0.4127559
52,1141,true,8117,8111,282.33334,198,1.425926,-0.42592597,0.41221374
53,1157,true,8135,8105,283.53333,198.4,1.4290994,-0.42909947,0.41167518
54,1172,true,8117,8111,283.13333,198,1.4299663,-0.42996633,0.41152835
55,1188,true,8123,8129,282.73334,197.6,1.4308367,-0.43083668,0.41138098
56,1221,true,8135,8105,282.73334,197.2,1.4337391,-0.43373907,0.41089037
57,1252,true,8106,8093,282.33334,196.4,1.4375426,-0.43754253,0.41024926
58,1283,true,8129,8117,281.93332,196,1.4384353,-0.43843532,0.41009906
59,1314,true,8111,8087,281.93332,195.2,1.4443306,-0.44433054,0.40910998
60,1345,true,8106,8099,281.53333,194.4,1.4482168,-0.44821674,0.40846056
61,1361,true,8106,8123,280.8,194,1.4474226,-0.44742262,0.4085931
62,1377,true,8117,8105,281.13333,193.6,1.452135,-0.45213494,0.40780792
63,1392,true,8111,8111,281.46667,193.2,1.4568669,-0.45686686,0.40702245
64,1409,true,8100,8123,279.53333,193.2,1.4468598,-0.4468599,0.40868706
65,1440,true,8140,8117,277.93332,193.6,1.4356059,-0.43560594,0.41057545
66,1456,true,8129,8117,277.13333,193.6,1.4314737,-0.43147376,0.4112732
67,1488,true,8111,8105,275.93332,194,1.4223367,-0.4223367,0.41282454
68,1519,true,8129,8105,275.93332,194.4,1.4194101,-0.4194101,0.41332388
69,1551,true,8111,8111,276.73334,194.4,1.4235255,-0.42352545,0.41262203
70,1583,true,8111,8105,276.33334,194,1.4243987,-0.4243987,0.4124734
71,1599,true,8123,8093,275.53333,193.6,1.4232093,-0.42320928,0.41267586
72,1614,true,8129,8099,275.53333,193.6,1.4232093,-0.42320928,0.41267586
73,1630,true,8106,8117,274.73334,193.2,1.4220152,-0.42201522,0.41287932
74,1647,true,8106,8105,273.93332,193.2,1.4178743,-0.41787434,0.41358644
75,1662,true,8146,8099,274.73334,193.2,1.4220152,-0.42201522,0.41287932
76,1694,true,8140,8111,276.26666,193.6,1.4269972,-0.42699718,0.4120318
77,1710,true,8111,8105,276.26666,193.6,1.4269972,-0.42699718,0.4120318
78,1726,true,8146,8093,278.2,193.6,1.4369835,-0.4369835,0.41034335
79,1742,true,8100,8117,280.46667,193.2,1.4516909,-0.45169088,0.40788174
80,1757,true,8106,8081,280.46667,192.4,1.4577271,-0.45772704,0.40688002
