count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8083,8140,43,25,1.72,-0.72,0.36764705
1,27,true,8088,8140,45.5,25,1.82,-0.82,0.35460994
2,43,true,8088,8146,46.333332,25,1.8533332,-0.8533333,0.35046732
3,59,true,8083,8140,46.75,25,1.87,-0.87,0.34843206
4,75,true,8077,8134,46,25,1.84,-0.84,0.35211268
5,90,true,8088,8140,46.333332,25,1.8533332,-0.8533333,0.35046732
6,106,true,8088,8140,46.57143,25,1.8628572,-0.8628572,0.3493014
7,122,true,8088,8140,46.75,25,1.87,-0.87,0.34843206
8,138,true,8083,8140,46.88889,25,1.8755555,-0.8755556,0.3477589
9,154,true,8088,8134,47,25,1.88,-0.88,0.3472222
10,170,true,8088,8140,47.090908,25,1.8836364,-0.8836363,0.34678435
11,186,true,8094,8146,47.166668,25,1.8866668,-0.8866667,0.3464203
12,202,true,8083,8146,47.23077,25,1.8892308,-0.8892308,0.34611288
13,218,true,8088,8140,47.285713,25,1.8914285,-0.89142853,0.3458498
14,250,true,8094,8134,47.333332,25,1.8933333,-0.89333326,0.34562215
15,266,true,8088,8140,47.666668,25,1.9066668,-0.9066667,0.34403667
16,281,true,8088,8140,47.666668,25,1.9066668,-0.9066667,0.34403667
17,297,true,8088,8140,47.666668,25,1.9066668,-0.9066667,0.34403667
18,313,true,8083,8140,47.666668,25,1.9066668,-0.9066667,0.34403667
19,329,true,8094,8140,48,25,1.92,-0.92,0.34246576
20,345,true,8071,8140,48,25,1.92,-0.92,0.34246576
21,361,true,8077,8146,47.666668,25,1.9066668,-0.9066667,0.34403667
22,376,true,8083,8140,47.333332,25,1.8933333,-0.89333326,0.34562215
23,392,true,8083,8140,47,25,1.88,-0.88,0.3472222
24,408,true,8083,8129,46.666668,25,1.8666667,-0.86666673,0.3488372
25,424,true,8083,8134,46.333332,25,1.8533332,-0.8533333,0.35046732
26,440,true,8077,8129,46,24.6,1.8699187,-0.86991864,0.34844193
27,456,true,8065,8129,45.666668,23.866667,1.9134079,-0.91340786,0.34324065
28,472,true,8083,8129,45.333332,23.133333,1.9596541,-0.95965415,0.3378773
29,487,true,8083,8134,45,22.4,2.0089285,-1.0089287,0.3323442
30,503,true,8071,8140,44.266666,21.666666,2.043077,-1.043077,0.32861474
31,519,true,8077,8146,43.533333,21.266666,2.0470219,-1.047022,0.32818928
32,535,true,8077,8146,42.8,21.266666,2.0125391,-1.0125391,0.3319459
33,551,true,8083,8140,42.066666,21.266666,1.9780564,-0.97805643,0.33578947
34,567,true,8083,8146,41.333332,21.666666,1.9076923,-0.9076923,0.34391534
35,583,true,8088,8146,41,22.066668,1.858006,-0.85800594,0.34989432
36,599,true,8077,8140,41,22.466667,1.8249258,-0.8249258,0.3539916
37,615,true,8088,8134,41,22.466667,1.8249258,-0.8249258,0.3539916
38,631,true,8094,8134,41.333332,22.466667,1.8397626,-0.8397625,0.35214213
39,647,true,8088,8134,41.666668,22.066668,1.8882174,-0.8882175,0.3462343
40,663,true,8077,8134,42,21.666666,1.9384615,-0.9384616,0.34031415
41,679,true,8077,8140,42.333332,21.666666,1.9538461,-0.95384616,0.33854166
42,695,true,8077,8134,41.933334,22,1.9060607,-0.90606064,0.34410843
43,710,true,8083,8146,41.533333,22.333334,1.8597014,-0.8597014,0.34968686
44,726,true,8094,8140,41.133335,23.066668,1.783237,-0.783237,0.35929385
45,742,true,8094,8140,41.533333,23.8,1.7450981,-0.74509805,0.36428574
46,758,true,8083,8140,41.933334,24.2,1.7327824,-0.73278236,0.36592743
47,774,true,8083,8146,42.333332,24.2,1.7493112,-0.7493112,0.36372748
48,790,true,8077,8140,42.733334,24.2,1.7658402,-0.7658402,0.3615538
49,806,true,8083,8129,43.133335,23.8,1.8123251,-0.81232506,0.35557768
50,821,true,8083,8134,43.133335,23.4,1.843305,-0.84330493,0.3517034
51,837,true,8077,8140,43.133335,23,1.8753624,-0.8753624,0.34778225
52,853,true,8088,8140,43.133335,23,1.8753624,-0.8753624,0.34778225
53,869,true,8094,8134,42.8,22.6,1.8938053,-0.89380527,0.34556574
54,885,true,8100,8140,42.8,23,1.8608695,-0.8608695,0.34954405
55,901,true,8100,8146,43.2,23.4,1.8461539,-0.8461539,0.35135135
56,917,true,8100,8140,44,23.8,1.8487395,-0.84873956,0.35103244
57,932,true,8088,8140,45.533333,24.2,1.8815426,-0.8815426,0.34703633
58,948,true,8100,8146,47.066666,24.6,1.913279,-0.91327906,0.34325582
59,964,true,8083,8140,48.6,24.6,1.9756097,-0.97560966,0.3360656
60,980,true,8083,8140,48.933334,24.6,1.98916,-0.9891599,0.33454216
61,996,true,8083,8140,48.933334,24.6,1.98916,-0.9891599,0.33454216
62,1012,true,8083,8134,48.933334,24.6,1.98916,-0.9891599,0.33454216
63,1027,true,8077,8140,48.933334,24.6,1.98916,-0.9891599,0.33454216
64,1044,true,8077,8140,48.933334,24.6,1.98916,-0.9891599,0.33454216
65,1059,true,8065,8134,48.533333,24.6,1.9728997,-0.9728997,0.33637193
66,1075,true,8077,8134,48.133335,24.2,1.9889808,-0.9889807,0.3345622
67,1091,true,8077,8140,47.733334,24.2,1.9724517,-0.97245175,0.33642262
68,1107,true,8083,8129,47.333332,24.2,1.9559227,-0.9559227,0.33830383
69,1122,true,8083,8140,46.6,23.8,1.9579831,-0.9579832,0.3380682
70,1138,true,8077,8134,45.466667,23.4,1.94302,-0.94302,0.339787
71,1155,true,8083,8134,44.333332,23,1.9275361,-0.9275362,0.34158418
