count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8054,8129,14,14,1,0,0.5
1,27,true,8048,8129,14,14,1,0,0.5
2,43,true,8060,8129,14,14,1,0,0.5
3,59,true,8054,8129,14,14,1,0,0.5
4,75,true,8060,8134,14,14,1,0,0.5
5,91,true,8054,8129,14,14,1,0,0.5
6,107,true,8054,8129,14,14,1,0,0.5
7,123,true,8065,8129,14,14,1,0,0.5
8,139,true,8065,8134,14.666667,14,1.0476191,-0.04761907,0.48837206
9,154,true,8065,8129,15.7,14,1.1214286,-0.12142856,0.47138047
10,170,true,8060,8129,16.545454,14,1.1818181,-0.18181814,0.45833334
11,186,true,8065,8134,17.25,14,1.2321428,-0.23214285,0.448
12,202,true,8060,8129,17.846153,14,1.2747252,-0.27472523,0.43961352
13,218,true,8060,8129,18,14,1.2857143,-0.2857143,0.4375
14,234,true,8060,8123,18.133333,14,1.2952381,-0.29523808,0.43568468
15,250,true,8060,8129,18.533333,14,1.3238095,-0.32380947,0.43032786
16,266,true,8065,8129,18.933332,14,1.3523809,-0.3523809,0.4251012
17,281,true,8060,8134,19.333334,14,1.3809525,-0.38095242,0.41999996
18,297,true,8060,8134,19.733334,14,1.4095238,-0.40952381,0.41501975
19,313,true,8060,8140,20.133333,14.333333,1.4046512,-0.4046512,0.4158607
20,329,true,8065,8134,20.533333,14.666667,1.4,-0.39999995,0.41666666
21,345,true,8060,8134,20.933332,15,1.3955555,-0.3955555,0.4174397
22,361,true,8054,8140,21.333334,15.333333,1.3913044,-0.3913044,0.4181818
23,377,true,8060,8129,21.333334,15.666667,1.3617021,-0.36170214,0.42342344
24,393,true,8060,8129,21,16,1.3125,-0.3125,0.43243244
25,409,true,8054,8123,20.666666,16,1.2916666,-0.29166663,0.43636367
26,425,true,8065,8134,20.333334,16,1.2708334,-0.27083337,0.44036695
27,440,true,8060,8123,20,16,1.25,-0.25,0.44444445
28,456,true,8065,8123,20,15.6,1.2820512,-0.28205127,0.43820226
29,472,true,8065,8129,20.333334,15.2,1.3377193,-0.33771935,0.42776737
30,488,true,8060,8129,20.666666,15.2,1.3596491,-0.3596491,0.42379183
31,504,true,8060,8134,20.666666,15.2,1.3596491,-0.3596491,0.42379183
32,520,true,8060,8129,20.666666,15.2,1.3596491,-0.3596491,0.42379183
33,536,true,8054,8134,20.666666,15.2,1.3596491,-0.3596491,0.42379183
34,552,true,8060,8129,20.666666,14.866667,1.3901345,-0.39013448,0.4183865
35,568,true,8060,8134,20.666666,14.866667,1.3901345,-0.39013448,0.4183865
36,584,true,8054,8129,20.666666,14.533334,1.4220183,-0.42201826,0.41287878
37,599,true,8048,8129,20.266666,14.2,1.42723,-0.42723006,0.41199225
38,615,true,8054,8129,19.866667,13.866667,1.4326923,-0.4326923,0.4110672
39,631,true,8065,8129,19.466667,13.533334,1.4384236,-0.43842363,0.41010103
40,647,true,8060,8129,19.066668,13.533334,1.408867,-0.408867,0.4151329
41,663,true,8060,8123,19.066668,13.533334,1.408867,-0.408867,0.4151329
42,679,true,8054,8140,19.066668,13.533334,1.408867,-0.408867,0.4151329
43,695,true,8065,8134,19.066668,13.933333,1.3684211,-0.3684211,0.42222223
44,711,true,8060,8140,18.733334,14.666667,1.2772727,-0.27727273,0.43912175
45,727,true,8060,8134,18.4,15,1.2266667,-0.22666664,0.44910178
46,742,true,8060,8140,18.4,15.733334,1.1694915,-0.16949148,0.46093753
47,758,true,8060,8134,18.4,16.066668,1.1452281,-0.14522813,0.46615088
48,774,true,8060,8129,18.4,16.4,1.1219512,-0.12195122,0.47126436
49,790,true,8065,8129,18.4,16.733334,1.0996015,-0.09960155,0.47628087
50,806,true,8060,8129,18.4,16.4,1.1219512,-0.12195122,0.47126436
51,822,true,8060,8129,18.4,16.4,1.1219512,-0.12195122,0.47126436
52,838,true,8065,8123,18.8,16.4,1.1463414,-0.14634144,0.46590912
53,854,true,8060,8129,19.2,16.4,1.1707318,-0.17073178,0.46067417
54,870,true,8060,8140,19.6,16.4,1.195122,-0.195122,0.45555556
55,886,true,8060,8140,20,16.4,1.2195122,-0.21951222,0.45054942
56,902,true,8065,8140,20,17.133333,1.1673151,-0.16731519,0.4614004
57,917,true,8054,8134,20,17.866667,1.119403,-0.119402975,0.47183096
58,934,true,8054,8134,20,18.6,1.0752687,-0.0752688,0.48186532
59,949,true,8060,8134,20,18.6,1.0752687,-0.0752688,0.48186532
60,965,true,8060,8123,20,18.6,1.0752687,-0.0752688,0.48186532
61,981,true,8060,8129,20,18.2,1.098901,-0.098901056,0.4764398
62,996,true,8060,8129,20,17.866667,1.119403,-0.119402975,0.47183096
63,1012,true,8054,8134,20,17.533333,1.1406845,-0.14068444,0.46714032
64,1027,true,8060,8129,20,17.2,1.1627907,-0.16279064,0.4623656
65,1043,true,8060,8129,20,17.2,1.1627907,-0.16279064,0.4623656
66,1059,true,8065,8134,20,17.2,1.1627907,-0.16279064,0.4623656
67,1075,true,8065,8129,20,17.2,1.1627907,-0.16279064,0.4623656
68,1091,true,8060,8134,20,17.2,1.1627907,-0.16279064,0.4623656
69,1106,true,8060,8134,20,17.533333,1.1406845,-0.14068444,0.46714032
70,1122,true,8054,8129,20,17.866667,1.119403,-0.119402975,0.47183096
71,1138,true,8060,8134,20,17.466667,1.1450381,-0.14503813,0.4661922
72,1154,true,8060,8129,20,17.066668,1.1718749,-0.17187494,0.4604317
