count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8060,8105,20,-10,-2,3,-1
1,31,true,8060,8105,20,-10,-2,3,-1
2,46,true,8060,8105,20,-10,-2,3,-1
3,62,true,8054,8105,20,-10,-2,3,-1
4,78,true,8060,8111,20,-10,-2,3,-1
5,94,true,8071,8111,20,-10,-2,3,-1
6,110,true,8060,8111,20,-9.142858,-2.1875,3.1874998,-0.8421053
7,126,true,8065,8111,20,-8.5,-2.3529413,3.3529413,-0.73913044
8,142,true,8065,8117,20.555555,-8,-2.5694444,3.5694444,-0.63716817
9,158,true,8065,8105,21,-7.6,-2.7631578,3.763158,-0.5671642
10,174,true,8065,8105,21.363636,-7.2727275,-2.9374998,3.9375,-0.5161291
11,189,true,8065,8111,21.666666,-7,-3.095238,4.095238,-0.47727275
12,205,true,8060,8111,21.923077,-6.769231,-3.2386363,4.238636,-0.4467005
13,221,true,8060,8105,22.142857,-7,-3.1632652,4.163265,-0.46226418
14,237,true,8054,8105,22,-7.2,-3.0555556,4.055556,-0.48648646
15,253,true,8048,8111,22,-6.8,-3.235294,4.235294,-0.44736844
16,269,true,8054,8111,21.6,-6.4,-3.375,4.375,-0.4210526
17,285,true,8054,8111,21.2,-6,-3.5333335,4.5333333,-0.39473683
18,300,true,8048,8111,20.8,-5.6,-3.7142856,4.714286,-0.36842108
19,316,true,8054,8105,20.4,-5.2,-3.923077,4.9230766,-0.34210527
20,332,true,8054,8111,20,-4.8,-4.1666665,5.1666665,-0.3157895
21,348,true,8054,8111,19.6,-4.8,-4.083333,5.0833335,-0.32432434
22,364,true,8060,8111,19.2,-4.8,-4,5,-0.33333334
23,380,true,8060,8099,18.466667,-4.8,-3.847222,4.847222,-0.3512195
24,411,true,8060,8099,18.133333,-4.8,-3.7777777,4.7777777,-0.36
25,427,true,8071,8105,17.8,-5.2,-3.4230769,4.423077,-0.41269842
26,443,true,8060,8105,17.466667,-5.6,-3.1190479,4.1190476,-0.4719101
27,459,true,8060,8105,17.133333,-6,-2.8555555,3.8555555,-0.5389222
28,474,true,8054,8111,16.8,-6,-2.8,3.8,-0.5555556
29,490,true,8060,8111,16.8,-6,-2.8,3.8,-0.5555556
30,506,true,8060,8105,16.8,-6.4,-2.6249998,3.6249998,-0.61538464
31,522,true,8060,8105,17.2,-6.8,-2.5294118,3.5294116,-0.65384614
32,538,true,8060,8111,17.6,-6.8,-2.5882354,3.5882354,-0.6296296
33,553,true,8060,8111,18,-6.8,-2.6470587,3.6470587,-0.60714287
34,569,true,8060,8105,18.4,-7.2,-2.5555556,3.5555553,-0.64285713
35,585,true,8060,8105,18.8,-7.6,-2.473684,3.4736843,-0.67857146
36,601,true,8060,8105,19.2,-8,-2.4,3.4,-0.7142857
37,617,true,8060,8105,19.6,-8.4,-2.3333335,3.3333335,-0.74999994
38,633,true,8054,8123,20,-8.8,-2.2727273,3.272727,-0.7857143
39,649,true,8060,8099,20,-9.2,-2.173913,3.1739132,-0.8518518
40,665,true,8054,8111,20,-9.2,-2.173913,3.1739132,-0.8518518
41,681,true,8060,8111,20,-8.8,-2.2727273,3.272727,-0.7857143
42,697,true,8071,8105,20,-8.4,-2.3809526,3.3809526,-0.7241379
43,713,true,8060,8105,20,-8.4,-2.3809526,3.3809526,-0.7241379
44,729,true,8065,8105,20,-8.4,-2.3809526,3.3809526,-0.7241379
45,745,true,8071,8123,20.333334,-8.4,-2.4206352,3.4206352,-0.7039105
46,761,true,8071,8105,21.066668,-8.4,-2.5079367,3.5079367,-0.6631578
47,777,true,8060,8099,21.4,-8.8,-2.431818,3.4318182,-0.6984127
48,793,true,8060,8099,21.733334,-9.2,-2.362319,3.362319,-0.7340425
49,809,true,8054,8105,21.733334,-9.2,-2.362319,3.362319,-0.7340425
50,824,true,8065,8111,21.733334,-9.2,-2.362319,3.362319,-0.7340425
51,840,true,8071,8111,21.733334,-9.2,-2.362319,3.362319,-0.7340425
52,856,true,8065,8099,22.066668,-9.2,-2.398551,3.3985507,-0.71502584
53,872,true,8060,8105,22.4,-9.2,-2.4347825,3.4347825,-0.6969697
54,888,true,8060,8105,22.733334,-9.2,-2.4710145,3.4710147,-0.6798029
55,903,true,8054,8099,22.733334,-9.2,-2.4710145,3.4710147,-0.6798029
56,919,true,8060,8099,22.733334,-10,-2.2733333,3.2733333,-0.7853403
57,935,true,8054,8105,22.733334,-10.4,-2.1858976,3.1858974,-0.8432432
58,951,true,8065,8105,22.733334,-10.4,-2.1858976,3.1858974,-0.8432432
59,967,true,8060,8117,22.733334,-10.4,-2.1858976,3.1858974,-0.8432432
60,983,true,8060,8105,22.4,-10.4,-2.1538463,3.1538463,-0.8666666
61,999,true,8060,8105,21.666666,-10.4,-2.0833333,3.0833333,-0.9230769
62,1015,true,8060,8099,21.333334,-10.4,-2.0512822,3.0512822,-0.9512194
63,1031,true,8060,8105,21,-10.4,-2.0192308,3.0192308,-0.98113203
64,1047,true,8060,8105,21,-10.4,-2.0192308,3.0192308,-0.98113203
65,1062,true,8060,8105,21,-10.4,-2.0192308,3.0192308,-0.98113203
66,1078,true,8054,8117,21,-10.4,-2.0192308,3.0192308,-0.98113203
67,1094,true,8060,8105,20.666666,-10.4,-1.9871795,2.9871795,-1.012987
68,1110,true,8060,8123,20.333334,-10.4,-1.9551283,2.9551284,-1.0469797
69,1126,true,8060,8111,20,-10,-2,3,-1
70,1142,true,8065,8111,20,-9.6,-2.0833333,3.0833333,-0.923077
71,1158,true,8054,8105,20,-8.8,-2.2727273,3.272727,-0.7857143
72,1174,true,8060,8099,20,-8.4,-2.3809526,3.3809526,-0.7241379
73,1190,true,8054,8111,20,-8,-2.5,3.5,-0.6666667
74,1206,true,8048,8099,19.6,-8,-2.45,3.45,-0.6896551
75,1222,true,8060,8105,19.2,-8,-2.4,3.4,-0.7142857
76,1238,true,8065,8105,19.2,-8,-2.4,3.4,-0.7142857
77,1253,true,8060,8105,19.2,-8,-2.4,3.4,-0.7142857
78,1269,true,8065,8105,19.2,-8,-2.4,3.4,-0.7142857
79,1285,true,8065,8105,19.533333,-8,-2.4416666,3.4416666,-0.69364166
80,1301,true,8065,8105,19.866667,-8,-2.4833333,3.4833333,-0.6741573
81,1317,true,8065,8111,20.2,-8,-2.525,3.525,-0.65573764
82,1333,true,8065,8105,20.533333,-8,-2.5666666,3.5666666,-0.6382979
83,1349,true,8060,8111,20.866667,-8,-2.6083333,3.6083333,-0.6217617
84,1365,true,8065,8111,21.2,-8,-2.65,3.65,-0.60606056
85,1381,true,8060,8105,21.533333,-8,-2.6916666,3.6916666,-0.591133
86,1413,true,8065,8105,21.866667,-8.4,-2.6031747,3.6031747,-0.6237623
87,1429,true,8054,8111,21.866667,-8.4,-2.6031747,3.6031747,-0.6237623
88,1445,true,8065,8105,22.2,-8.8,-2.5227273,3.5227273,-0.6567164
89,1461,true,8060,8111,22.6,-8.8,-2.5681818,3.568182,-0.6376812
90,1476,true,8054,8111,23,-8.4,-2.7380953,3.7380953,-0.5753424
91,1492,true,8060,8111,23,-8,-2.875,3.875,-0.53333336
92,1508,true,8054,8111,23,-7.6,-3.026316,4.0263157,-0.4935065
93,1524,true,8054,8111,22.6,-7.2,-3.138889,4.138889,-0.46753243
94,1540,true,8060,8117,21.866667,-6.8,-3.2156863,4.2156863,-0.45132744
95,1555,true,8060,8105,21.533333,-6.4,-3.3645833,4.364583,-0.4229075
96,1571,true,8065,8117,21.2,-6,-3.5333335,4.5333333,-0.39473683
97,1587,true,8054,8105,20.866667,-5.6,-3.7261906,4.7261906,-0.36681223
98,1603,true,8065,8111,20.533333,-5.2,-3.948718,4.948718,-0.33913043
99,1619,true,8065,8111,20.533333,-5.2,-3.948718,4.948718,-0.33913043
100,1635,true,8060,8105,20.533333,-5.2,-3.948718,4.948718,-0.33913043
101,1650,true,8071,8111,20.533333,-4.8,-4.2777777,5.277777,-0.30508476
102,1666,true,8071,8111,20.866667,-4.8,-4.347222,5.3472223,-0.29875523
103,1682,true,8065,8111,20.866667,-4.4,-4.742424,5.742424,-0.2672065
104,1698,true,8060,8105,21.2,-4,-5.3,6.3,-0.23255813
105,1714,true,8054,8105,21.533333,-4,-5.383333,6.383333,-0.22813688
106,1730,true,8060,8111,21.533333,-4,-5.383333,6.383333,-0.22813688
107,1745,true,8060,8111,21.533333,-4,-5.383333,6.383333,-0.22813688
108,1761,true,8065,8111,21.933332,-4,-5.483333,6.483333,-0.22304834
109,1777,true,8060,8111,22.333334,-4,-5.5833335,6.5833335,-0.2181818
110,1793,true,8054,8105,22.333334,-4,-5.5833335,6.5833335,-0.2181818
111,1809,true,8054,8111,22.333334,-4,-5.5833335,6.5833335,-0.2181818
112,1825,true,8060,8111,22.333334,-4,-5.5833335,6.5833335,-0.2181818
113,1841,true,8060,8111,22.333334,-4,-5.5833335,6.5833335,-0.2181818
114,1857,true,8060,8099,22,-4,-5.5,6.5,-0.22222222
115,1873,true,8060,8105,21.666666,-4,-5.4166665,6.4166665,-0.2264151
