count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8077,8140,37,25,1.48,-0.48,0.4032258
1,21,true,8071,8134,37,25,1.48,-0.48,0.4032258
2,37,true,8083,8134,37,23,1.6086956,-0.6086956,0.38333333
3,52,true,8083,8146,38.5,23.5,1.6382979,-0.63829786,0.37903225
4,69,true,8083,8140,39.4,23.8,1.6554623,-0.6554623,0.37658226
5,84,true,8088,8140,40,24,1.6666666,-0.6666667,0.375
6,100,true,8077,8146,40.42857,24.142857,1.6745561,-0.6745562,0.3738938
7,116,true,8083,8146,40.75,25,1.63,-0.63,0.38022813
8,132,true,8077,8140,41,25,1.64,-0.64,0.37878788
9,147,true,8083,8140,41.2,25,1.648,-0.648,0.37764353
10,163,true,8083,8140,41.363636,25,1.6545454,-0.6545454,0.37671235
11,179,true,8077,8140,41.5,25,1.66,-0.66,0.37593985
12,195,true,8083,8140,41.615383,25,1.6646153,-0.66461533,0.37528867
13,210,true,8083,8134,41.714287,25,1.6685715,-0.6685715,0.37473232
14,226,true,8071,8140,41.8,25,1.6719999,-0.672,0.37425148
15,242,true,8077,8140,41.8,25,1.6719999,-0.672,0.37425148
16,258,true,8083,8140,42.2,25,1.6880001,-0.688,0.37202382
17,274,true,8100,8140,42.6,25.4,1.6771653,-0.6771653,0.3735294
18,290,true,8088,8146,42.6,25.4,1.6771653,-0.6771653,0.3735294
19,306,true,8071,8146,42.6,25.4,1.6771653,-0.6771653,0.3735294
20,321,true,8071,8134,42.6,25.4,1.6771653,-0.6771653,0.3735294
21,337,true,8077,8140,42.2,25.4,1.6614174,-0.66141737,0.37573963
22,353,true,8088,8134,41.8,25,1.6719999,-0.672,0.37425148
23,369,true,8071,8134,41,24.6,1.6666666,-0.6666666,0.375
24,385,true,8077,8134,40.6,24.2,1.6776859,-0.67768586,0.37345678
25,401,true,8071,8140,40.2,23.8,1.6890757,-0.6890757,0.371875
26,417,true,8077,8134,39.8,23.4,1.7008547,-0.7008547,0.37025318
27,433,true,8088,8129,39.4,23,1.7130436,-0.7130436,0.36858973
28,449,true,8088,8140,39,22.6,1.7256637,-0.72566366,0.36688313
29,464,true,8077,8146,38.6,22.6,1.7079645,-0.7079645,0.36928108
30,480,true,8077,8140,38.6,22.6,1.7079645,-0.7079645,0.36928108
31,496,true,8077,8146,38.2,22.6,1.6902655,-0.6902655,0.3717105
32,512,true,8083,8140,37.8,22.6,1.6725663,-0.6725663,0.37417218
33,528,true,8083,8140,37.4,22.6,1.6548673,-0.6548673,0.37666667
34,544,true,8077,8146,37,22.6,1.6371682,-0.6371681,0.37919465
35,560,true,8065,8140,36.6,22.6,1.6194689,-0.6194689,0.38175678
36,576,true,8071,8140,36.6,22.6,1.6194689,-0.6194689,0.38175678
37,591,true,8083,8140,36.6,22.6,1.6194689,-0.6194689,0.38175678
38,608,true,8071,8146,36.6,23,1.5913043,-0.5913043,0.38590604
39,623,true,8071,8140,36.2,23.4,1.5470086,-0.54700863,0.39261746
40,639,true,8077,8134,35.8,23.8,1.5042017,-0.5042017,0.39932886
41,655,true,8083,8134,35.8,24.2,1.4793388,-0.47933877,0.40333334
42,671,true,8077,8134,35.8,24.2,1.4793388,-0.47933877,0.40333334
43,686,true,8077,8140,35.8,24.2,1.4793388,-0.47933877,0.40333334
44,702,true,8083,8134,35.8,23.8,1.5042017,-0.5042017,0.39932886
45,718,true,8088,8134,36.2,23.4,1.5470086,-0.54700863,0.39261746
46,734,true,8083,8146,36.6,23,1.5913043,-0.5913043,0.38590604
47,750,true,8077,8140,37,23,1.6086956,-0.6086956,0.38333333
48,766,true,8083,8134,37.4,22.6,1.6548673,-0.6548673,0.37666667
49,782,true,8083,8134,37.8,22.2,1.7027026,-0.7027026,0.37
50,798,true,8077,8134,38.2,21.8,1.7522937,-0.75229365,0.3633333
51,813,true,8077,8129,38.2,21.4,1.7850468,-0.7850468,0.3590604
52,829,true,8077,8134,38.2,21,1.8190477,-0.81904763,0.3547297
53,845,true,8077,8140,38.6,20.6,1.8737863,-0.8737863,0.347973
54,861,true,8077,8140,39,20.2,1.930693,-0.930693,0.34121624
55,877,true,8071,8146,39.4,20.2,1.950495,-0.95049506,0.33892617
56,893,true,8077,8146,39.4,20.2,1.950495,-0.95049506,0.33892617
57,909,true,8083,8152,39.4,21,1.8761905,-0.87619054,0.34768212
58,924,true,8077,8146,39.4,21.8,1.8073395,-0.8073396,0.35620913
59,940,true,8083,8134,39.4,22.6,1.7433629,-0.74336284,0.36451614
60,957,true,8088,8140,39.4,23.4,1.6837608,-0.68376076,0.37261143
61,973,true,8083,8146,39.4,24.2,1.6280992,-0.6280992,0.38050315
62,989,true,8083,8140,39.4,24.2,1.6280992,-0.6280992,0.38050315
63,1004,true,8088,8146,39.4,24.6,1.601626,-0.60162604,0.384375
64,1020,true,8083,8140,39.4,25,1.5760001,-0.57600003,0.38819876
65,1036,true,8083,8146,39.4,25.8,1.5271319,-0.5271319,0.39570552
66,1052,true,8077,8140,39.8,26.2,1.5190839,-0.5190839,0.3969697
67,1068,true,8077,8140,40.2,26.6,1.5112782,-0.5112782,0.39820358
68,1084,true,8077,8140,40.2,27,1.4888889,-0.48888892,0.40178573
69,1100,true,8083,8146,40.2,27.4,1.4671533,-0.46715334,0.40532544
70,1116,true,8077,8140,40.2,27.4,1.4671533,-0.46715334,0.40532544
71,1132,true,8077,8140,40.2,27.4,1.4671533,-0.46715334,0.40532544
72,1148,true,8077,8140,40.2,27,1.4888889,-0.48888892,0.40178573
73,1164,true,8088,8140,40.2,26.6,1.5112782,-0.5112782,0.39820358
74,1179,true,8083,8140,40.2,26.2,1.5343511,-0.5343511,0.3945783
75,1195,true,8077,8134,39.8,25.8,1.5426357,-0.5426357,0.3932927
