count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
00000,00000000,true,8466,8636,412,513,1.2451457,47.75357,4.7753572
00001,00000023,true,8501,8529,429.5,513,1.1944121,45.48178,8.846
00002,00000038,true,8418,8391,423.66666,477.33334,1.1266719,42.51655,12.213055
00003,00000054,true,8285,8450,420.75,459.5,1.0920974,41.033108,15.09506
00004,00000070,true,8192,8606,409.4,448.8,1.0962384,41.20971,17.706526
00005,00000086,true,8262,8565,379.66666,441.66666,1.1633011,44.11027,20.3469
00006,00000102,true,8163,8571,355.14285,441.7143,1.2437651,47.69117,23.081327
00007,00000117,true,8158,8624,328,442.5,1.3490853,52.54427,26.02762
00008,00000133,true,8192,8450,306.8889,443.1111,1.4438813,57.073364,29.132195
00009,00000149,true,8227,8420,290,443,1.5275862,61.199333,32.33891
00010,00000165,true,8198,8541,276.18182,440.72726,1.5957867,64.64896,35.569912
00011,00000181,true,8146,8594,264.66666,438.83334,1.6580606,67.86775,38.799694
00012,00000197,true,8175,8600,254.92308,437.23077,1.7151479,70.876274,42.00735
00013,00000213,true,8558,8488,247,435.85715,1.7646039,73.52733,45.159348
00014,00000228,true,8251,8660,240.13333,438.2,1.8248196,76.81119,48.32453
00015,00000244,true,8541,8565,225.8,435.4,1.9282551,82.59565,51.75164
00016,00000261,true,8234,8408,209.13333,430.66666,2.0592923,90.18437,55.59491
00017,00000276,true,8424,8511,206.33333,429.46667,2.0814219,91.49471,59.184887
00018,00000291,true,8135,8488,192,428.26666,2.2305555,100.54196,63.32059
00019,00000307,true,8489,8666,192.4,427.06668,2.2196813,99.869514,66.97548
00020,00000323,true,8303,8547,193.6,425.86667,2.1997244,98.64064,70.142
00021,00000339,true,8418,8565,204,424.66666,2.0816994,91.5112,72.278915
00022,00000355,true,8564,8636,219.06667,424.26666,1.9367012,83.076,73.35863
00023,00000371,true,8518,8594,238.86667,425.8,1.7825843,74.50145,73.47291
00024,00000387,true,8593,8917,260.6,427.73334,1.6413405,66.99707,72.825325
00025,00000403,true,8535,8494,283.46667,431.26666,1.5214016,60.89042,71.631836
00026,00000419,true,8395,8600,306.33334,435.2,1.4206747,55.950523,70.063705
00027,00000435,true,8274,8887,328.06668,439.13333,1.338549,52.05029,68.26237
00028,00000451,true,8406,8660,341.93332,447.06668,1.3074675,50.60405,66.49654
00029,00000470,true,8291,8337,355.06668,447.46667,1.2602328,48.43758,64.69064
00030,00000486,true,8512,8547,364.66666,447.86667,1.2281536,46.98782,62.920357
00031,00000502,true,8349,8432,371.2,446.66666,1.2033045,45.876816,61.216
00032,00000518,true,8652,8739,370,449.06668,1.2136937,46.340042,59.7284
00033,00000533,true,8285,8583,376.53333,451.46667,1.1990086,45.685806,58.32414
00034,00000549,true,8576,8618,382.4,456.26666,1.193166,45.426533,57.034374
00035,00000565,true,8564,8468,399.8,461.06668,1.1532433,43.67039,55.697975
00036,00000581,true,8593,8630,410.33334,465.8,1.1351746,42.884468,54.416626
00037,00000597,true,8501,8541,420.06668,467,1.1117283,41.872894,53.16225
00038,00000613,true,8616,8583,425.86667,466.26666,1.0948653,41.151123,51.961136
00039,00000629,true,8343,8672,428.93332,465.53333,1.085328,40.745037,50.839527
00040,00000645,true,8483,8349,426.66666,464.8,1.089375,40.917164,49.84729
00041,00000661,true,8355,8462,423.2,460.86667,1.0890044,40.90139,48.952698
00042,00000676,true,8234,8535,412.33334,456.53333,1.1071948,41.678375,48.225266
00043,00000692,true,8169,8701,408.13333,448.2,1.0981705,41.29221,47.53196
00044,00000707,true,8169,8583,397.4,443.86667,1.1169267,42.096367,46.9884
00045,00000723,true,8175,8541,382.73334,439.93332,1.1494513,43.50499,46.640057
00046,00000739,true,8198,8517,371.13333,439.53333,1.1843003,45.034206,46.479473
00047,00000755,true,8285,8476,355.73334,439.13333,1.2344452,47.270782,46.5586
00048,00000771,true,8268,8391,345.66666,437.13333,1.2646095,48.63673,46.766415
00049,00000787,true,8529,8225,329.4,430,1.3054038,50.508606,47.140633
00050,00000803,true,8437,8714,310.8,422.86667,1.360575,53.085094,47.735077
00051,00000818,true,8234,8642,291.4,413.4,1.4186685,55.85388,48.546955
00052,00000834,true,8558,8588,282.93332,413.73334,1.4622998,57.971046,49.48936
00053,00000850,true,8466,8499,275.6,414.06668,1.502419,59.946297,50.535053
00054,00000865,true,8349,8630,267.13333,417.2,1.561767,62.918354,51.773384
00055,00000881,true,8198,8444,257,417.53333,1.6246433,66.13231,53.209274
00056,00000897,true,8372,8547,249.6,417.93332,1.6744123,68.72384,54.760727
00057,00000913,true,8529,8523,250.73334,417.13333,1.6636533,68.16004,56.10066
