count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
00000,00000000,true,8060,7901,6,-222,-37,10728.921,1072.8921
00001,00000027,true,8209,7901,80.5,-222,-2.7577639,2.7344818,965.8763
00002,00000043,true,8251,7986,105.333336,-222,-2.107595,-8.448254,868.4438
00003,00000059,true,8175,7919,117.75,-217.5,-1.8471338,-10.9157295,780.5078
00004,00000075,true,8251,7998,125.2,-214.8,-1.715655,-11.7240715,701.2846
00005,00000090,true,8117,7954,130.16667,-207.16667,-1.5915493,-12.21796,629.9343
00006,00000106,true,8106,7865,128.85715,-201.71428,-1.5654101,-12.28866,565.712
00007,00000138,true,8152,7771,125,-202,-1.616,-12.141329,507.92664
00008,00000154,true,8146,7842,121.333336,-208.22223,-1.7161173,-11.721743,455.9618
00009,00000170,true,8234,7967,118.4,-213.2,-1.8006756,-11.234869,409.24213
00010,00000186,true,8245,7961,116.545456,-217.27272,-1.8642745,-10.788731,367.239
00011,00000201,true,8100,8051,115,-212.66667,-1.8492754,-10.900135,329.42508
00012,00000217,true,8106,7860,113.23077,-208.76923,-1.84375,-10.94021,295.38855
00013,00000248,true,8129,7913,110.5,-205.42857,-1.8590821,-10.827728,264.76694
00014,00000264,true,8152,7919,108.13333,-205.33333,-1.8988903,-10.517061,237.23853
00015,00000280,true,8303,8016,112.73333,-204.13333,-1.8107629,-11.168692,212.3978
00016,00000296,true,8215,7973,108.933334,-202.93333,-1.8629131,-10.799002,190.07811
00017,00000311,true,8221,7913,109.333336,-201.73334,-1.845122,-10.9303055,169.97726
00018,00000327,true,8234,8004,110.13333,-198.13333,-1.7990315,-11.245495,151.855
00019,00000343,true,8146,7710,110.933334,-194.53334,-1.7536058,-11.520863,135.51741
00020,00000375,true,8285,8051,111.73333,-193.26666,-1.7297137,-11.651644,120.80051
00021,00000406,true,8106,8129,114.8,-189.93333,-1.6544715,-12.000219,107.52043
00022,00000438,true,8042,8051,114.4,-181.13333,-1.5833333,-12.241432,95.54424
00023,00000454,true,8186,7913,114.4,-168.73334,-1.4749417,-12.443857,84.74543
00024,00000470,true,8262,8004,117.066666,-156.33333,-1.3354213,-12.410948,75.029785
00025,00000486,true,8227,7925,119.333336,-147.06667,-1.2324022,-12.174652,66.30933
00026,00000501,true,8077,7883,121.6,-149.46666,-1.2291666,-12.164314,58.461967
00027,00000517,true,8060,7919,124.26667,-152.26666,-1.2253218,-12.151798,51.40059
00028,00000533,true,8140,7830,125,-155.06667,-1.2405334,-12.199848,45.040543
00029,00000549,true,8215,7854,125.73333,-157.46666,-1.252386,-12.234566,39.31303
00030,00000565,true,8215,7871,126.46667,-160.66667,-1.270427,-12.282837,34.153442
00031,00000581,true,8186,7954,128.73334,-163.86667,-1.2729156,-12.2890625,29.509192
00032,00000597,true,8449,8022,128.73334,-167.06667,-1.2977731,-12.345474,25.323725
00033,00000613,true,8152,7919,128.33333,-170.66667,-1.3298702,-12.402805,21.551071
00034,00000629,true,8065,7806,126,-174.26666,-1.3830688,-12.459328,18.15003
00035,00000661,true,8234,8063,123.666664,-175.53334,-1.4194071,-12.470329,15.087993
00036,00000677,true,8083,7954,119.066666,-178.86667,-1.5022397,-12.411659,12.338027
00037,00000708,true,8100,7907,116,-187.66667,-1.6178161,-12.135235,9.8907
00038,00000740,true,8257,7937,112.933334,-195.26666,-1.7290436,-11.65517,7.7361135
00039,00000756,true,8262,7913,116.13333,-202.86667,-1.7468427,-11.5588665,5.8066154
00040,00000771,true,8077,7919,110.4,-208.53334,-1.888889,-10.597645,4.166189
00041,00000787,true,8343,8028,115.13333,-208.93333,-1.8147076,-11.14234,2.6353362
00042,00000803,true,8158,8022,119.86667,-207.73334,-1.7330368,-11.634035,1.208399
00043,00000819,true,8303,8028,128,-200.86667,-1.5692708,-12.278946,-0.14033556
00044,00000850,true,8135,7907,129.2,-191.6,-1.4829723,-12.435698,-1.3698717
00045,00000865,true,8135,7973,130.4,-181.53334,-1.3921269,-12.464165,-2.479301
00046,00000881,true,8251,7954,128.53334,-174.73334,-1.3594398,-12.440147,-3.4753857
00047,00000912,true,8100,7954,123.2,-169.2,-1.3733766,-12.452604,-4.3731074
00048,00000928,true,8146,8057,117.86667,-166.86667,-1.4157239,-12.470234,-5.18282
00049,00000959,true,8146,7854,115.2,-164.53334,-1.4282409,-12.46962,-5.9115
00050,00000975,true,8331,7992,112.53333,-164.53334,-1.4620854,-12.454638,-6.5658135
00051,00000991,true,8198,7986,112.13333,-162.4,-1.4482758,-12.463099,-7.155542
00052,00001007,true,8111,7860,115.2,-157.93333,-1.3709491,-12.450674,-7.6850553
00053,00001038,true,8123,7776,118.26667,-163.06667,-1.3788049,-12.456568,-8.162207
00054,00001054,true,8111,7913,110.86667,-164.66667,-1.4852676,-12.433163,-8.589302
00055,00001070,true,8227,7919,112.4,-165.06667,-1.4685646,-12.449556,-8.9753275
00056,00001086,true,8181,7961,103.46667,-165.46666,-1.5992267,-12.194992,-9.297294
00057,00001101,true,8158,7949,96.86667,-166.66667,-1.7205781,-11.699089,-9.537473
00058,00001117,true,8152,7943,89.933334,-171.93333,-1.9117866,-10.410652,-9.62479
00059,00001132,true,8129,8087,89.933334,-176.8,-1.9659007,-9.933376,-9.655648
00060,00001148,true,8449,7842,89.933334,-181.66667,-2.0200148,-9.406406,-9.630724
00061,00001164,true,8135,7662,89.53333,-183.66667,-2.0513775,-9.078243,-9.575476
00062,00001180,true,8106,7992,89.53333,-184.4,-2.0595682,-8.9897995,-9.516908
00063,00001196,true,8181,7901,89.53333,-187.93333,-2.099032,-8.547672,-9.419984
00064,00001212,true,8129,7919,88.8,-191.46666,-2.156156,-7.8608856,-9.264074
00065,00001228,true,8065,7889,87.666664,-195,-2.2243347,-6.968708,-9.034537
00066,00001244,true,8192,7854,86.53333,-200.66667,-2.3189523,-5.599865,-8.69107
00067,00001259,true,8163,7967,87.666664,-206.33333,-2.3536122,-5.060417,-8.328004
00068,00001276,true,8129,7949,86.53333,-202.4,-2.338983,-5.290592,-8.024262
00069,00001291,true,8175,8057,89.2,-200,-2.2421525,-6.7225456,-7.8940907
00070,00001307,true,8158,7806,91.86667,-197.6,-2.1509435,-7.9258537,-7.897267
00071,00001323,true,8285,7871,94.53333,-195.2,-2.0648801,-8.931824,-8.000723
00072,00001345,true,8186,7854,95.666664,-198.4,-2.0738676,-8.832645,-8.083915
00073,00001361,true,8123,7943,96.8,-203.2,-2.0991735,-8.54604,-8.130127
00074,00001377,true,8198,7980,98.666664,-208.4,-2.112162,-8.394714,-8.156586
00075,00001408,true,8303,7854,101.333336,-213.6,-2.1078947,-8.444752,-8.185402
00076,00001439,true,8274,7812,104.4,-219.53334,-2.1028097,-8.503967,-8.217258
00077,00001455,true,8158,7776,108.6,-225.46666,-2.0761204,-8.807575,-8.27629
00078,00001471,true,8129,7954,112.8,-228.6,-2.0265958,-9.338928,-8.382554
00079,00001487,true,8320,7961,122.066666,-231.73334,-1.8984162,-10.520924,-8.596391
00080,00001503,true,8123,8040,124,-228.2,-1.8403226,-10.9648075,-8.833232
00081,00001519,true,8192,8004,125.933334,-224.2,-1.780307,-11.363241,-9.086233
00082,00001535,true,8152,8004,125.2,-217.33333,-1.7358892,-11.618769,-9.339486
00083,00001551,true,8088,7943,126.73333,-211.66667,-1.6701736,-11.935406,-9.599078
00084,00001567,true,8209,7937,126,-208,-1.6507937,-12.014795,-9.84065
00085,00001583,true,8198,8022,127.933334,-204.33333,-1.597186,-12.201193,-10.076704
00086,00001599,true,8227,7998,130.26666,-201.06667,-1.5435005,-12.338989,-10.302933
00087,00001616,true,8100,7830,131.8,-196.26666,-1.4891249,-12.428703,-10.51551
00088,00001631,true,8192,8034,133.33333,-187.8,-1.4085001,-12.469383,-10.710897
00089,00001647,true,8169,8075,133.73334,-177.73334,-1.329013,-12.401501,-10.879958
00090,00001663,true,8100,7992,131.8,-169.26666,-1.284269,-12.316128,-11.023575
00091,00001679,true,8135,7735,127.6,-160.06667,-1.254441,-12.240343,-11.145251
00092,00001695,true,8048,7848,123.4,-150.86667,-1.2225823,-12.142727,-11.244998
00093,00001711,true,8129,8045,118.8,-141.66667,-1.1924803,-12.034666,-11.323964
00094,00001727,true,8372,8022,109.13333,-132.46666,-1.2138057,-12.112808,-11.402848
00095,00001743,true,8186,7949,107.6,-132.8,-1.2342008,-12.180323,-11.480595
00096,00001759,true,8234,7925,109.46667,-133.6,-1.2204629,-12.135622,-11.546097
00097,00001775,true,8257,7818,114.933334,-137.26666,-1.1943156,-12.041695,-11.595656
00098,00001807,true,8418,7913,121.933334,-142.53334,-1.1689448,-11.939468,-11.630037
00099,00001823,true,8239,7943,127.73333,-147.8,-1.1570982,-11.887993,-11.655832
00100,00001854,true,8227,7830,130.86667,-153.86667,-1.1757514,-11.967964,-11.687045
00101,00001870,true,8077,7848,133.6,-163.86667,-1.2265469,-12.155811,-11.733921
00102,00001901,true,8257,8099,136.33333,-165.86667,-1.2166259,-12.122562,-11.772785
00103,00001933,true,8146,7729,138.26666,-175.86667,-1.2719383,-12.286631,-11.82417
00104,00001949,true,8077,7889,135.2,-187.46666,-1.3865877,-12.46137,-11.88789
00105,00001965,true,8186,7913,133.66667,-194.73334,-1.4568578,-12.458221,-11.944922
00106,00001981,true,8071,7854,134.4,-201.6,-1.5000001,-12.414778,-11.991908
00107,00001997,true,8221,8004,135.13333,-208.46666,-1.5426738,-12.340733,-12.026791
00108,00002028,true,8175,7907,138.2,-214.13333,-1.5494453,-12.326141,-12.0567255
00109,00002044,true,8106,7931,141.26666,-219.4,-1.553091,-12.317963,-12.082849
00110,00002060,true,8158,7842,142.8,-222.2,-1.5560224,-12.311222,-12.105685
00111,00002076,true,8215,8004,142.06667,-223.4,-1.5725012,-12.270626,-12.122179
00112,00002107,true,8198,7824,138.13333,-226.2,-1.6375482,-12.065384,-12.116499
00113,00002123,true,8163,7854,131.86667,-230.93333,-1.7512639,-11.534109,-12.05826
00114,00002139,true,8215,7901,129.13333,-235.66667,-1.8249872,-11.072433,-11.959677
00115,00002171,true,8389,7883,127.53333,-237.66667,-1.8635651,-10.794086,-11.843118
00116,00002187,true,8204,7771,125.2,-237.26666,-1.8951012,-10.547792,-11.713585
00117,00002203,true,8163,8022,122.86667,-239.26666,-1.9473684,-10.102417,-11.552467
