count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
00000,00000000,true,8389,8325,335,202,0.6029851,22.22071,2.2220712
00001,00000026,true,8326,8248,335,202,0.6029851,22.22071,4.2219353
00002,00000057,true,8221,8225,314,176.33333,0.5615711,20.814247,5.8811665
00003,00000073,true,8280,8248,303.5,163.5,0.538715,20.050491,7.298099
00004,00000088,true,8111,8488,288,155.8,0.54097223,20.125525,8.580841
00005,00000104,true,8152,8361,267.83334,150.66667,0.56253886,20.84678,9.807435
00006,00000120,true,8234,8296,253.42857,153.85715,0.60710263,22.362137,11.062905
00007,00000135,true,8257,8391,244.25,164.375,0.6729785,24.663923,12.423007
00008,00000151,true,8123,8308,228,172.55556,0.75682265,27.700048,13.950711
00009,00000166,true,8297,8462,223.2,179.1,0.80241936,29.401253,15.495766
00010,00000182,true,8054,8337,219.27272,182.27272,0.8312604,30.49552,16.99574
00011,00000198,true,8239,8319,216.41667,184.91667,0.8544474,31.385502,18.434717
00012,00000213,true,8395,8385,214,187.15384,0.87455064,32.164505,19.807695
00013,00000229,true,8163,8284,211.92857,189.07143,0.89214694,32.85199,21.112123
00014,00000245,true,8234,8476,209.8,190.73334,0.9091198,33.520096,22.352919
00015,00000260,true,8060,8444,199.46666,194.73334,0.9762701,36.211277,23.738754
00016,00000276,true,8412,8355,189.13333,198.73334,1.0507579,39.28604,25.293482
00017,00000292,true,8331,8260,183,205.86667,1.1249545,42.44238,27.008371
00018,00000308,true,8297,8260,181.06667,213,1.1763623,44.684063,28.77594
00019,00000323,true,8378,8355,184.46666,220.13333,1.1933502,45.434696,30.441816
00020,00000339,true,8599,8361,194.93333,227.26666,1.1658686,44.222836,31.819918
00021,00000354,true,8343,8343,203.06667,230.4,1.1346028,42.859688,32.923897
00022,00000370,true,8140,8444,210.33333,230,1.0935024,41.092995,33.740807
00023,00000386,true,8227,8403,223.06667,230,1.0310819,38.46469,34.213196
00024,00000402,true,8117,8331,222.6,230,1.0332434,38.5546,34.647335
00025,00000417,true,8424,8408,222.13333,234.4,1.055222,39.473305,35.12993
00026,00000433,true,8366,8266,221.33333,238.8,1.0789157,40.47288,35.664223
00027,00000449,true,8424,8420,229.8,243.2,1.0583116,39.603104,36.058113
00028,00000465,true,8135,8200,238.26666,242.8,1.0190263,37.96469,36.24877
00029,00000480,true,8303,8505,247.06667,247.53334,1.0018889,37.258167,36.34971
00030,00000497,true,8378,8278,255.86667,240.4,0.93955183,34.73024,36.18776
00031,00000512,true,8209,8272,260.46667,233.26666,0.895572,32.98642,35.867622
00032,00000528,true,8395,8331,265.06668,228.13333,0.86066395,31.62566,35.443428
00033,00000545,true,8257,8278,265.46667,223,0.84003013,30.831055,34.98219
00034,00000560,true,8163,8397,260.53333,217.86667,0.8362334,30.685629,34.552532
00035,00000576,true,8186,8476,249.26666,216.26666,0.86761165,31.894842,34.286762
00036,00000592,true,8234,8314,242,215.46666,0.8903581,32.78186,34.136272
00037,00000608,true,8401,8266,234.73334,212.73334,0.90627664,33.407845,34.06343
00038,00000624,true,8443,8260,227.46666,209.6,0.9214538,34.00867,34.057953
00039,00000640,true,8257,8367,229.46666,206.46666,0.8997676,33.15136,33.967293
00040,00000655,true,8209,8385,231.46666,200.53334,0.86635953,31.84627,33.755188
00041,00000671,true,8088,8361,233.46666,197.73334,0.84694463,31.096527,33.489323
00042,00000687,true,8251,8379,225.8,195.33333,0.8650723,31.796364,33.320026
00043,00000703,true,8198,8355,215.33333,197.73334,0.9182663,33.88216,33.37624
00044,00000719,true,8234,8488,204.86667,195.8,0.95574355,35.380516,33.576668
00045,00000734,true,8401,8426,196.06667,202.53334,1.032982,38.54372,34.07337
00046,00000750,true,8117,8517,191.46666,212.4,1.1093315,41.77001,34.843037
00047,00000766,true,8227,8494,186.4,226.4,1.2145923,46.380196,35.99675
00048,00000782,true,8239,8505,181.8,240.8,1.3245324,51.39606,37.536682
00049,00000797,true,8204,8444,179.8,255.2,1.4193548,55.886932,39.371704
00050,00000813,true,8135,8361,179.46666,266.06668,1.482541,58.964195,41.33095
00051,00000829,true,8186,8373,177.46666,273.6,1.5416981,61.906647,43.388523
00052,00000845,true,8437,8385,175.46666,278.33334,1.5862464,64.16166,45.465836
00053,00000861,true,8320,8379,173.46666,282.66666,1.6295158,66.38417,47.557667
00054,00000877,true,8186,8403,168.73334,287,1.7009087,70.12069,49.81397
00055,00000892,true,8291,8302,171,291.33334,1.7037038,70.26873,51.859444
00056,00000908,true,8169,8426,173.26666,292.93332,1.6906502,69.57846,53.631344
00057,00000924,true,8308,8379,175.93333,293.73334,1.6695719,68.469955,55.115204
00058,00000940,true,8343,8349,181.4,294.53333,1.6236678,66.08194,56.211876
00059,00000955,true,8140,8408,186.86667,294.53333,1.5761683,63.648563,56.955544
00060,00000971,true,8406,8391,191.8,295.33334,1.5397984,61.811234,57.44111
00061,00000987,true,8389,8408,199.06667,293,1.4718688,58.43969,57.540962
00062,00001003,true,8204,8331,206.8,286.53333,1.3855577,54.268772,57.21374
00063,00001019,true,8314,8325,212.13333,279.66666,1.3183532,51.108704,56.603237
00064,00001035,true,8291,8314,217.93333,268.8,1.2334046,47.223938,55.665306
00065,00001065,true,8204,8337,223.73334,257.93332,1.1528605,43.653683,54.46414
00066,00001081,true,8262,8319,227.6,250,1.0984182,41.30279,53.148006
00067,00001097,true,8239,8523,231.46666,246,1.062788,39.79146,51.81235
00068,00001113,true,8360,8577,235.33333,243.2,1.0334277,38.562267,50.487343
00069,00001129,true,8280,8391,240.4,244,1.0149751,37.79722,49.218327
