count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8048,8123,8,8,1,0,0.5
1,24,true,8048,8123,8,8,1,0,0.5
2,40,true,8048,8117,8,8,1,0,0.5
3,56,true,8048,8117,8,8,1,0,0.5
4,72,true,8048,8117,8,6.8,1.1764705,-0.17647055,0.45945945
5,88,true,8048,8117,8,6,1.3333334,-0.33333334,0.42857143
6,103,true,8048,8123,8,5.428571,1.4736843,-0.47368425,0.4042553
7,120,true,8048,8117,8,5,1.6,-0.6,0.3846154
8,135,true,8048,8117,8,4.6666665,1.7142857,-0.7142858,0.36842105
9,151,true,8048,8123,8,4.4,1.8181818,-0.81818175,0.35483873
10,167,true,8048,8117,8,4.181818,1.9130435,-0.91304356,0.34328356
11,183,true,8054,8117,8,4,2,-1,0.33333334
12,199,true,8048,8117,8,3.8461537,2.0800002,-1.08,0.32467532
13,215,true,8048,8117,8,3.7142856,2.1538463,-1.1538461,0.31707317
14,230,true,8042,8117,8,3.6,2.2222223,-1.2222223,0.31034482
15,246,true,8048,8123,8,3.2,2.5,-1.5,0.2857143
16,262,true,8048,8129,8,2.8,2.857143,-1.8571428,0.25925925
17,278,true,8048,8123,8,2.8,2.857143,-1.8571428,0.25925925
18,293,true,8048,8129,8,2.8,2.857143,-1.8571428,0.25925925
19,309,true,8048,8129,8,3.6,2.2222223,-1.2222223,0.31034482
20,325,true,8048,8123,8,4.4,1.8181818,-0.81818175,0.35483873
21,341,true,8048,8123,8,4.8,1.6666666,-0.6666666,0.375
22,356,true,8042,8123,8,5.2,1.5384616,-0.53846157,0.39393938
23,372,true,8048,8123,8,5.6,1.4285715,-0.42857146,0.41176468
24,388,true,8048,8117,8,6,1.3333334,-0.33333334,0.42857143
25,404,true,8048,8123,8,6.4,1.25,-0.24999999,0.44444448
26,420,true,8048,8123,8,6.8,1.1764705,-0.17647055,0.45945945
27,435,true,8048,8129,8,7.2,1.1111112,-0.11111114,0.4736842
28,451,true,8048,8129,8,7.6,1.0526316,-0.05263159,0.48717946
29,467,true,8048,8123,8,8,1,0,0.5
