count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8048,8123,8,8,1,0,0.5
1,18,true,8048,8129,8,11,0.72727275,0.27272728,0.57894737
2,33,true,8048,8134,8,12,0.6666667,0.33333334,0.6
3,49,true,8048,8123,8,12.5,0.64,0.36,0.6097561
4,65,true,8048,8134,8,12.8,0.625,0.375,0.61538464
5,81,true,8042,8134,8,13.833333,0.5783133,0.42168674,0.63358784
6,97,true,8048,8129,8,14.571428,0.54901963,0.4509804,0.6455696
7,113,true,8048,8129,8,14.5,0.55172414,0.44827586,0.64444447
8,129,true,8048,8123,8,14.444445,0.5538461,0.44615385,0.64356434
9,145,true,8048,8123,8,14.4,0.5555556,0.44444442,0.64285713
10,161,true,8048,8123,8,13.818182,0.57894737,0.42105263,0.6333333
11,176,true,8042,8123,8,13.333333,0.6,0.39999998,0.625
12,192,true,8048,8134,8,12.923077,0.61904764,0.38095236,0.61764705
13,208,true,8048,8123,8,12.571428,0.6363636,0.36363634,0.6111111
14,224,true,8048,8123,8,12.266666,0.65217394,0.34782606,0.6052632
15,240,true,8042,8123,8,12.266666,0.65217394,0.34782606,0.6052632
16,255,true,8042,8123,8,11.866667,0.6741573,0.3258427,0.59731543
17,271,true,8042,8123,7.6,11.466666,0.6627907,0.33720928,0.6013986
18,287,true,8048,8123,7.2,11.066667,0.6506024,0.3493976,0.60583943
19,303,true,8042,8123,6.8,10.666667,0.6375,0.3625,0.610687
20,319,true,8048,8123,6.4,9.933333,0.64429533,0.3557047,0.60816324
21,335,true,8048,8129,6.4,9.2,0.6956522,0.3043478,0.58974355
22,351,true,8048,8129,6.4,8.8,0.72727275,0.27272728,0.57894737
23,367,true,8042,8123,6.4,8.4,0.76190484,0.2380952,0.5675676
24,383,true,8048,8123,6.4,8,0.8,0.19999999,0.5555556
25,399,true,8042,8123,6.4,8,0.8,0.19999999,0.5555556
26,415,true,8048,8123,6.4,8,0.8,0.19999999,0.5555556
27,431,true,8042,8123,6,8,0.75,0.25,0.5714286
28,447,true,8048,8129,6,8,0.75,0.25,0.5714286
29,462,true,8042,8123,5.6,8,0.7,0.3,0.58823526
30,478,true,8048,8123,5.6,8,0.7,0.3,0.58823526
31,494,true,8042,8129,5.2,8,0.65,0.35000002,0.6060606
32,510,true,8048,8123,5.6,8,0.7,0.3,0.58823526
33,526,true,8048,8123,6,8,0.75,0.25,0.5714286
34,542,true,8048,8123,6.4,8,0.8,0.19999999,0.5555556
35,558,true,8048,8123,6.8,8,0.85,0.14999998,0.5405405
36,573,true,8042,8123,6.8,8,0.85,0.14999998,0.5405405
37,589,true,8048,8123,6.8,8,0.85,0.14999998,0.5405405
38,605,true,8048,8129,6.8,8,0.85,0.14999998,0.5405405
39,621,true,8048,8129,6.8,8,0.85,0.14999998,0.5405405
40,637,true,8042,8129,6.8,8.4,0.8095239,0.19047613,0.55263156
41,652,true,8042,8129,6.8,8.8,0.77272725,0.22727272,0.5641026
42,669,true,8048,8123,7.2,9.2,0.7826087,0.21739131,0.5609756
43,684,true,8048,8129,7.2,9.6,0.74999994,0.25000006,0.5714286
44,700,true,8042,8134,7.2,10,0.71999997,0.28000003,0.5813953
45,716,true,8042,8123,6.8,10.4,0.6538462,0.3461538,0.6046511
46,732,true,8042,8123,6.8,10.4,0.6538462,0.3461538,0.6046511
47,748,true,8048,8123,6.4,10.4,0.61538464,0.38461536,0.61904764
48,763,true,8048,8123,6,10.4,0.5769231,0.4230769,0.63414633
49,779,true,8048,8134,6,10.4,0.5769231,0.4230769,0.63414633
50,795,true,8042,8134,6,10.4,0.5769231,0.4230769,0.63414633
51,811,true,8048,8134,6,11.133333,0.5389222,0.46107784,0.6498054
52,827,true,8048,8123,6,11.866667,0.505618,0.49438202,0.6641791
53,843,true,8048,8129,6,12.6,0.47619045,0.52380955,0.67741936
54,858,true,8048,8123,6,13,0.46153846,0.53846157,0.68421054
55,874,true,8048,8134,6,13,0.46153846,0.53846157,0.68421054
56,890,true,8048,8134,6,13,0.46153846,0.53846157,0.68421054
57,906,true,8048,8123,6,13,0.46153846,0.53846157,0.68421054
58,922,true,8048,8123,6,12.6,0.47619045,0.52380955,0.67741936
59,938,true,8048,8123,6.4,12.2,0.5245902,0.4754098,0.65591395
60,954,true,8054,8123,6.8,11.8,0.5762712,0.4237288,0.6344086
61,970,true,8048,8123,7.2,11.8,0.6101695,0.38983053,0.6210526
62,985,true,8054,8129,7.6,11.8,0.64406776,0.35593224,0.60824746
63,1017,true,8054,8134,8.4,11.8,0.71186435,0.28813565,0.5841584
64,1033,true,8060,8129,8.8,12.2,0.7213115,0.2786885,0.58095235
65,1049,true,8048,8123,9.2,12.6,0.7301587,0.2698413,0.5779817
66,1065,true,8042,8134,9.6,12.266666,0.78260875,0.21739125,0.5609756
67,1081,true,8054,8123,10,11.933333,0.8379888,0.16201118,0.5440729
68,1097,true,8048,8129,10,11.6,0.86206895,0.13793106,0.5370371
69,1112,true,8042,8123,10,11.2,0.89285713,0.10714284,0.52830184
70,1128,true,8042,8134,9.6,11.2,0.8571429,0.14285709,0.53846157
71,1144,true,8048,8123,9.6,10.8,0.8888889,0.11111109,0.52941173
72,1160,true,8048,8123,9.6,10.4,0.923077,0.076923005,0.52
73,1176,true,8048,8129,9.6,10.4,0.923077,0.076923005,0.52
74,1192,true,8048,8129,9.6,10.8,0.8888889,0.11111109,0.52941173
75,1208,true,8042,8123,9.6,10.8,0.8888889,0.11111109,0.52941173
76,1224,true,8048,8134,9.6,11.2,0.8571429,0.14285709,0.53846157
77,1239,true,8042,8134,9.6,11.6,0.82758623,0.17241378,0.5471698
78,1255,true,8042,8129,8.8,12,0.73333335,0.26666665,0.5769231
79,1271,true,8048,8123,8,12,0.6666667,0.33333334,0.6
80,1287,true,8042,8129,7.2,12,0.59999996,0.4,0.625
81,1303,true,8042,8123,6.4,12,0.53333336,0.46666667,0.65217394
82,1319,true,8048,8123,5.6,11.6,0.4827586,0.5172414,0.67441857
83,1335,true,8048,8129,5.6,11.2,0.5,0.5,0.6666667
84,1351,true,8048,8123,5.6,11.2,0.5,0.5,0.6666667
85,1367,true,8048,8129,6,10.8,0.5555555,0.44444445,0.6428572
86,1383,true,8048,8129,6,11.2,0.53571427,0.4642857,0.65116274
87,1399,true,8048,8123,6,11.6,0.51724136,0.48275864,0.65909094
88,1415,true,8048,8123,6,11.6,0.51724136,0.48275864,0.65909094
89,1431,true,8042,8123,6,11.2,0.53571427,0.4642857,0.65116274
90,1447,true,8042,8123,6,11.2,0.53571427,0.4642857,0.65116274
91,1463,true,8048,8123,6,10.8,0.5555555,0.44444445,0.6428572
92,1479,true,8042,8123,5.6,10.4,0.53846157,0.46153846,0.65
93,1494,true,8054,8123,5.6,10,0.56,0.44,0.6410256
94,1511,true,8048,8129,6,9.6,0.625,0.37500003,0.61538464
95,1527,true,8048,8134,6.4,9.2,0.6956522,0.3043478,0.58974355
96,1542,true,8042,8129,6.8,9.2,0.7391305,0.26086953,0.575
97,1558,true,8048,8129,7.2,9.6,0.74999994,0.25000006,0.5714286
98,1574,true,8048,8129,7.2,10,0.71999997,0.28000003,0.5813953
99,1591,true,8042,8123,7.2,10.4,0.6923077,0.3076923,0.5909091
100,1607,true,8042,8123,6.8,10.8,0.6296296,0.37037036,0.6136364
101,1622,true,8048,8123,6.8,10.4,0.6538462,0.3461538,0.6046511
102,1638,true,8048,8123,6.8,10,0.68,0.32,0.59523815
103,1654,true,8048,8129,6.8,10,0.68,0.32,0.59523815
104,1670,true,8048,8123,6.8,10,0.68,0.32,0.59523815
105,1686,true,8042,8123,6.8,10,0.68,0.32,0.59523815
106,1702,true,8048,8117,6.8,10,0.68,0.32,0.59523815
107,1717,true,8048,8117,7.2,10,0.71999997,0.28000003,0.5813953
108,1734,true,8048,8117,7.6,9.6,0.7916666,0.20833337,0.5581395
109,1749,true,8048,8117,7.6,9.2,0.82608694,0.17391303,0.54761904
110,1765,true,8048,8117,7.6,8.8,0.8636363,0.13636367,0.5365854
111,1781,true,8048,8117,7.6,8,0.95,0.050000012,0.5128205
112,1797,true,8048,8117,7.6,7.2,1.0555556,-0.05555557,0.4864865
113,1813,true,8042,8129,7.6,6.4,1.1875,-0.18749997,0.45714286
114,1829,true,8048,8123,7.6,5.6,1.3571428,-0.35714287,0.42424244
115,1845,true,8042,8123,8,5.2,1.5384616,-0.53846157,0.39393938
116,1861,true,8048,8123,8,5.2,1.5384616,-0.53846157,0.39393938
117,1876,true,8048,8129,8,5.2,1.5384616,-0.53846157,0.39393938
118,1893,true,8048,8123,8,5.2,1.5384616,-0.53846157,0.39393938
119,1908,true,8042,8123,8,5.2,1.5384616,-0.53846157,0.39393938
120,1924,true,8048,8123,8,5.2,1.5384616,-0.53846157,0.39393938
121,1940,true,8048,8134,8,5.2,1.5384616,-0.53846157,0.39393938
122,1956,true,8048,8123,8,5.2,1.5384616,-0.53846157,0.39393938
123,1972,true,8042,8129,8,5.6,1.4285715,-0.42857146,0.41176468
124,1988,true,8042,8129,8,6.4,1.25,-0.24999999,0.44444448
125,2004,true,8048,8129,8,7.2,1.1111112,-0.11111114,0.4736842
126,2020,true,8048,8123,8,8,1,0,0.5
127,2036,true,8042,8123,7.6,8.8,0.8636363,0.13636367,0.5365854
128,2051,true,8042,8129,7.2,9.6,0.74999994,0.25000006,0.5714286
129,2067,true,8054,8129,7.2,10.4,0.6923077,0.3076923,0.5909091
130,2083,true,8048,8129,7.2,10.8,0.6666666,0.33333337,0.6
131,2099,true,8048,8123,7.2,11.2,0.64285713,0.35714287,0.6086956
132,2115,true,8048,8134,7.2,11.6,0.62068963,0.37931037,0.6170213
133,2131,true,8042,8123,7.2,12,0.59999996,0.4,0.625
134,2147,true,8048,8123,7.2,12,0.59999996,0.4,0.625
135,2163,true,8042,8123,7.2,12,0.59999996,0.4,0.625
136,2179,true,8042,8123,6.8,12,0.56666666,0.4333333,0.6382979
137,2195,true,8042,8123,6.4,12,0.53333336,0.46666667,0.65217394
138,2211,true,8048,8123,6,12,0.5,0.5,0.6666667
139,2226,true,8042,8129,5.6,11.6,0.4827586,0.5172414,0.67441857
140,2242,true,8048,8123,5.2,11.2,0.4642857,0.53571427,0.68292683
141,2258,true,8048,8123,5.2,10.8,0.48148146,0.51851857,0.675
142,2274,true,8054,8123,5.6,10.4,0.53846157,0.46153846,0.65
143,2290,true,8054,8134,6,10,0.6,0.4,0.625
