count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8048,8123,8,8,1,0,0.5
1,17,true,8054,8123,11,8,1.375,-0.375,0.42105263
2,33,true,8048,8123,10,8,1.25,-0.25,0.44444445
3,49,true,8048,8134,9.5,8,1.1875,-0.1875,0.45714286
4,65,true,8048,8129,9.2,8,1.15,-0.14999998,0.46511626
5,80,true,8048,8129,9,9,1,0,0.5
6,96,true,8054,8129,8.857142,9.714286,0.9117646,0.08823535,0.52307695
7,112,true,8048,8134,8.75,10.25,0.85365856,0.14634146,0.5394737
8,128,true,8048,8129,8.666667,10.666667,0.8125,0.1875,0.55172414
9,144,true,8048,8117,8.6,11,0.7818182,0.21818179,0.56122446
10,160,true,8054,8117,8.545455,11.272727,0.75806457,0.24193543,0.5688073
11,175,true,8048,8117,8.5,10.5,0.8095238,0.1904762,0.55263156
12,191,true,8048,8123,8.461538,9.846154,0.85937494,0.14062504,0.5378151
13,207,true,8054,8111,8.428572,9.285714,0.9076924,0.09230765,0.5241935
14,223,true,8048,8117,8.4,8.8,0.9545454,0.04545461,0.5116279
15,239,true,8048,8123,8.4,8.4,1,0,0.5
16,255,true,8048,8123,8,8.4,0.952381,0.047619004,0.5121951
17,271,true,8048,8123,8,8.4,0.952381,0.047619004,0.5121951
18,286,true,8042,8129,8,8.4,0.952381,0.047619004,0.5121951
19,302,true,8048,8129,8,8.4,0.952381,0.047619004,0.5121951
20,318,true,8048,8123,8,8,1,0,0.5
21,334,true,8048,8123,8,7.6,1.0526316,-0.05263159,0.48717946
22,350,true,8048,8117,8,7.2,1.1111112,-0.11111114,0.4736842
23,366,true,8048,8123,8,6.8,1.1764705,-0.17647055,0.45945945
24,381,true,8054,8123,8,6.4,1.25,-0.24999999,0.44444448
25,397,true,8048,8123,8,6,1.3333334,-0.33333334,0.42857143
26,413,true,8048,8123,8,6.4,1.25,-0.24999999,0.44444448
27,429,true,8048,8123,8,6.8,1.1764705,-0.17647055,0.45945945
28,445,true,8048,8123,8,7.2,1.1111112,-0.11111114,0.4736842
29,461,true,8048,8123,8,7.6,1.0526316,-0.05263159,0.48717946
30,476,true,8048,8123,8,8,1,0,0.5
31,492,true,8048,8123,8,8,1,0,0.5
32,508,true,8048,8129,8,8,1,0,0.5
33,524,true,8054,8123,8,8,1,0,0.5
34,540,true,8048,8123,8,8,1,0,0.5
35,556,true,8048,8123,8,8,1,0,0.5
36,572,true,8048,8117,8,8,1,0,0.5
37,588,true,8054,8123,8,8,1,0,0.5
38,604,true,8060,8123,8,8,1,0,0.5
39,620,true,8054,8123,8.4,8,1.05,-0.049999952,0.4878049
40,636,true,8054,8123,8.8,8,1.1,-0.100000024,0.4761905
41,652,true,8054,8123,9.2,8,1.15,-0.14999998,0.46511626
42,668,true,8054,8123,9.6,8,1.2,-0.20000005,0.45454544
