count,timestamp_ms,aoa_valid,pfd_raw,p45_raw,pfwd_filt,p45_filt,coeff,aoa_raw,aoa_filt
0,0,true,8048,8123,8,8,1,0,0.5
1,22,true,8048,8123,8,8,1,0,0.5
2,37,true,8054,8129,8,8,1,0,0.5
3,53,true,8054,8123,9.5,8,1.1875,-0.1875,0.45714286
4,69,true,8054,8129,10.4,8,1.3,-0.29999995,0.43478262
5,86,true,8054,8123,11,8,1.375,-0.375,0.42105263
6,102,true,8048,8129,11.428572,8.857142,1.2903227,-0.29032266,0.43661973
7,117,true,8054,8123,11.75,8.75,1.3428571,-0.34285715,0.42682928
8,133,true,8048,8134,12,9.333333,1.2857144,-0.28571433,0.4375
9,149,true,8054,8129,12.2,9.8,1.244898,-0.24489792,0.44545457
10,165,true,8048,8129,11.818182,10.181818,1.1607143,-0.16071433,0.46280992
11,181,true,8048,8129,11.5,10.5,1.0952381,-0.0952381,0.47727272
12,197,true,8048,8123,11.230769,10.769231,1.0428572,-0.04285713,0.4895105
13,213,true,8048,8123,11,11,1,0,0.5
14,229,true,8048,8129,10.8,11.2,0.96428573,0.035714254,0.5090909
15,245,true,8048,8123,10.8,11.2,0.96428573,0.035714254,0.5090909
16,261,true,8042,8123,10.8,11.2,0.96428573,0.035714254,0.5090909
17,277,true,8042,8123,10.8,11.2,0.96428573,0.035714254,0.5090909
18,292,true,8048,8123,10.4,11.2,0.9285714,0.07142859,0.51851857
19,308,true,8048,8123,10,11.2,0.89285713,0.10714284,0.52830184
20,324,true,8048,8123,9.6,11.2,0.8571429,0.14285709,0.53846157
21,340,true,8048,8129,9.2,10.8,0.8518518,0.14814818,0.54
22,355,true,8048,8123,8.8,10.8,0.8148148,0.18518518,0.5510204
23,371,true,8048,8123,8.4,10.4,0.8076923,0.1923077,0.5531915
24,387,true,8048,8129,8,10,0.8,0.2,0.5555556
25,403,true,8048,8123,8,9.6,0.8333333,0.1666667,0.54545456
26,419,true,8042,8123,8,9.2,0.86956525,0.13043477,0.5348837
27,435,true,8048,8123,8,8.8,0.9090909,0.09090911,0.52380955
28,451,true,8042,8123,8,8.4,0.952381,0.047619004,0.5121951
29,467,true,8048,8117,8,8,1,0,0.5
30,482,true,8048,8123,8,8,1,0,0.5
31,498,true,8048,8123,8,8,1,0,0.5
32,514,true,8054,8134,8,8,1,0,0.5
33,530,true,8054,8129,8,8,1,0,0.5
34,545,true,8054,8129,8.4,8.4,1,0,0.5
35,561,true,8054,8129,8.8,8.8,1,0,0.5
